Start Loc X,Start Loc Y,Goal Loc X,Goal Loc Y,Obstacle 1 Loc X,Obstacle 1 Loc Y,Obstacle 1 Radius,Mean X,Mean Y,SXX,SYY,SXY
0,344,600,30,27,499,6,406.333,150.667,72943.5,23043.9,-40336.9
0,18,600,223,109,363,18,428.143,198.143,51115.8,6751.48,17057.3
0,28,600,375,116,350,4,326.833,355.833,53360.6,30116.2,19453.6
0,122,600,291,506,383,26,336.75,297.125,52131.6,7154.41,7890.89
0,250,600,524,387,280,30,503.333,490.778,36507,9183.69,17000.5
0,466,600,544,413,371,30,508.625,532.375,43062.8,851.411,5389.88
0,434,600,408,335,580,18,446.375,350,41613.1,17427.7,5112
0,478,600,397,113,69,11,459.444,393.556,56943.8,5381.03,-14913
0,101,600,263,162,122,11,398.778,224.778,45386.2,6418.19,2595.32
0,394,600,362,527,441,42,386.9,306.6,27232.3,8227.16,-2165.49
0,567,600,535,485,368,47,487.167,431,57015.8,45120,-15198.8
0,352,600,66,254,432,16,394.333,175.333,116636,24033.3,-52336.7
0,118,600,189,452,40,34,440.462,207.077,43866.4,9076.91,-7677.79
0,32,600,502,77,488,19,491.1,440,32515.4,24373.3,27150.9
0,226,600,59,386,569,5,471.091,126.545,40717.7,5635.67,-8534.65
0,538,600,47,289,85,24,466.125,106.5,45358.7,30692,-32241.6
0,444,600,112,325,536,7,429.375,239.125,42444.3,20485.6,-18156.9
0,182,600,379,53,64,4,484.769,364.308,23922.4,10140.2,6634.74
0,119,600,1,190,441,46,448.1,68.6,40503,5390.27,-6016.84
0,60,600,26,50,324,41,499.5,39.875,41156.3,465.554,-1822.64
0,110,600,185,117,251,22,472.167,118,54203,3758,2498.6
0,124,600,128,123,280,33,498.4,177.8,34285.8,5999.96,1026.76
0,144,600,367,228,362,8,362.083,314.333,45466.1,9491.33,16487
0,418,600,443,151,316,21,461.5,464.333,52690.3,1277.07,4398.2
0,155,600,77,307,56,12,452.333,186.667,43775.8,23561.5,-15463.2
0,232,600,375,250,354,41,445.545,392.455,44979.1,10508.1,16577
0,324,600,103,400,368,13,472.778,132.222,38996.4,10538.7,-13076.8
0,388,600,103,410,86,10,457.667,141.556,36109.3,10150,-16892.2
0,454,600,212,467,94,27,478.25,323.625,42087.9,19240.3,-17325.2
0,352,600,494,213,152,15,487.077,444.308,29433.7,6770.73,9517.31
0,56,600,179,120,470,7,483.833,196.333,56309.4,8328.27,16424.3
0,123,600,586,141,401,4,443.182,449,40015,29275.8,33432.3
0,330,600,500,208,508,33,496.286,503,48359.6,6210,16444.5
0,121,600,274,286,38,38,386.6,271.7,71666.9,6172.23,12285.8
0,590,600,184,312,487,12,478.688,196.5,29253.3,21814.9,-17995
0,116,600,169,293,106,29,480.25,140.625,44981.1,2551.98,5946.39
0,418,600,38,458,73,9,429.2,139,41518.7,17269.4,-24546.9
0,513,600,429,269,572,25,479.75,459,39569.4,822.286,-4895
0,354,600,203,392,285,5,482.5,251.333,56417.5,3806.27,-12583.6
0,66,600,191,457,137,32,375.714,289.143,47686.7,11559.5,3354.89
0,435,600,531,50,124,21,433.333,457.167,53069.5,15943,13036.3
0,89,600,333,72,374,32,418.909,296.818,28555.9,12071,11289.5
0,367,600,98,190,164,35,507.667,191.167,27476.2,17124.2,-11884.5
0,338,600,12,98,52,2,441,86.7,43742.2,13348.5,-24014.6
0,593,600,471,305,106,15,495.286,493,48664.6,7581.33,-10644.7
0,233,600,300,208,72,29,394.071,305.714,34609.8,6543.91,481.33
0,342,600,109,110,551,19,440,136.2,64031.5,13415.7,-28344
0,549,600,330,501,198,37,490.714,330.286,47257.9,9977.24,-20477.1
0,177,600,49,50,500,43,386.286,80.2857,63108.2,6927.57,-17311.1
0,6,600,7,288,46,34,438.5,17,85598.3,377.333,2246
0,519,600,286,558,541,24,450.2,298.5,36602.4,6624.94,-13901.7
0,574,600,553,371,464,47,473.182,405.273,35366.4,42526.4,7783.75
0,460,600,373,316,100,13,473.667,296.933,27729.4,9166.92,1887.98
0,504,600,210,150,428,44,470.1,264.3,50614.8,12930.2,-13984.9
0,241,600,5,152,244,49,429.5,65.875,52081.7,7382.7,-13697.2
0,397,600,545,89,546,2,442.889,371,34694.1,14609.8,7504.5
0,353,600,380,517,212,23,438.333,382.333,32787,6659.88,190.515
0,402,600,106,38,263,24,478.5,156.5,55287.5,14535.5,-28121.7
0,426,600,239,100,95,45,422.267,287.667,42371.4,24160.4,-22676.6
0,92,600,591,378,165,30,324.875,494.75,81853.8,28398.2,26538.5
0,278,600,396,590,246,3,480.214,428.214,30781.9,7316.64,3698.1
0,243,600,13,314,443,24,353.143,227.571,58407.5,41083,-36626.6
0,332,600,517,277,116,16,520.091,458.636,30359.1,11351.7,7549.74
0,341,600,348,95,504,19,448.385,390.231,32781.9,26130.4,15635.5
0,102,600,473,192,414,35,432.692,342.308,34884.9,31160.7,23815.5
0,18,600,204,186,551,42,500.765,251.294,28770.4,9497.85,4240.14
0,387,600,550,201,138,6,456.875,463.875,41424.1,10626.7,13502.8
0,195,600,194,297,473,22,411.333,163.833,43452.8,2892.52,1387.79
0,276,600,474,533,542,16,441.727,348.273,41729.2,22000.2,23691.9
0,424,600,128,488,416,22,410.917,253.667,53947,26802.6,-34926.1
0,433,600,486,169,157,5,501.25,451.25,41442.2,3620.5,760.357
0,537,600,81,422,547,34,448.273,192.545,48377.8,29472.1,-28859
0,384,600,451,125,39,32,433.857,440.929,37368.6,10215,9198.45
0,438,600,585,80,568,31,396.143,500.714,41463.8,6695.24,9991.21
0,59,600,469,150,531,3,429,399.25,44455.7,34164.2,19332.6
0,428,600,147,300,191,26,505.083,190.167,27296.3,10414.7,-14207
0,162,600,533,544,533,19,459.25,470.667,34639.1,12675.5,11808
0,115,600,298,24,226,13,470.667,307,34662.2,13500.5,1418.09
0,434,600,220,529,542,10,530.846,302.154,25832.1,6082.14,-6840.97
0,278,600,495,477,210,47,424.111,474.556,43964.6,6228.78,10894.4
0,214,600,102,237,237,9,443.5,204.583,43346.5,13285.2,-7551.77
0,258,600,286,126,403,28,466.154,257.769,26540,1895.03,1418.37
0,476,600,390,247,393,10,387.25,386.75,70972.9,5868.92,-15013.3
0,451,600,39,464,341,45,502,87.6667,36551.8,20844.3,-26667.3
0,432,600,526,121,403,32,501.364,472.636,29207.9,22141.7,1914.65
0,348,600,42,114,531,25,401.4,148.6,54828.8,24304.3,-30161.3
0,272,600,434,310,555,22,491.4,384.6,34446.5,2289.16,7393.84
0,169,600,195,182,245,42,453,263.727,36026.2,10008.4,-5600.3
0,303,600,197,149,363,26,500.2,212,33034.8,4614.22,-3600.22
0,493,600,91,304,386,36,504,147.833,32947.6,16818.7,-21825.8
0,410,600,297,501,71,4,470.923,358.154,27642.7,5143.14,-6528.65
0,270,600,374,478,83,30,435.167,319.5,38190.9,3705.36,4588.55
0,444,600,381,213,144,42,431.778,409.111,46803.7,4665.36,-80.0973
0,27,600,58,481,316,37,514.182,109.273,31927.8,3167.22,3086.35
0,94,600,302,244,333,16,459.357,307.286,27975,13190.5,6566.2
0,545,600,412,218,67,43,488.909,486.636,34291.5,5268.85,-5310.24
0,265,600,478,461,425,9,464,465.25,33748.4,9040.02,12571.8
0,391,600,381,224,320,44,488.9,335.2,35428.3,4176.84,294.911
0,324,600,576,124,279,48,395,508.1,35660.4,9340.32,15429.8
0,544,600,322,304,133,42,420.818,369.455,37827.6,18245.3,-6607.21
0,74,600,75,479,353,49,412.333,82.4444,62420.3,1682.03,4688.33
0,318,600,525,372,440,35,386.571,450.143,55221,19551.8,28101.4
0,144,600,513,156,301,38,430.182,448.364,33009.6,19194.9,16725.1
0,121,600,343,275,509,7,432.857,230.429,66678.5,15525,25046.9
0,152,600,584,536,55,33,446,449.636,42029.2,42665.1,37221
0,529,600,480,197,80,15,450.333,486.833,55724.3,1422.57,-6202.73
0,3,600,578,484,543,39,460,444.857,49287.7,49848.1,49319.5
0,530,600,434,214,338,20,459.308,307.846,26906.6,21545.5,-11.6146
0,62,600,537,187,155,42,385.091,252.727,48752.5,49493.8,40544.1
0,590,600,245,172,33,26,443.533,245.667,39347,13813,-11932.6
0,401,600,28,68,373,46,496.857,101,48405.5,20442.3,-29969.5
0,127,600,2,175,93,11,390.667,106.167,34932.2,5644.15,-7531.48
0,520,600,13,271,104,48,455.889,175.444,50290.4,39899,-29739.3
0,489,600,154,411,472,9,429.5,200.125,39335.1,17771.8,-25854.2
0,277,600,52,549,436,38,464.429,127.857,52251,6250.48,-15962.3
0,233,600,294,48,136,38,458.125,289,53093.8,12826.9,-10385
0,76,600,449,245,164,41,395.5,387.583,63809.9,17581.7,20392.9
0,443,600,219,576,372,6,421.333,329,56217.5,19571.6,-26439
0,26,600,113,167,465,17,442.3,172.9,41203.1,30858.5,-11596
0,429,600,23,88,75,24,485.333,104,56833.9,25420.4,-37973
0,20,600,299,52,86,26,426.25,313.917,30101.8,18875.9,7015.02
0,530,600,549,47,301,22,396.25,459.5,60878.8,14814.6,16689.3
0,54,600,45,239,529,29,418.571,142.857,49369,23674.1,-6757.9
0,450,600,598,447,416,18,343.818,478.545,39846.4,9110.67,12624.9
0,229,600,119,500,486,48,480.571,169.286,47166.6,4091.24,-7811.36
0,255,600,479,348,257,44,463.667,375.5,52755.5,10046.3,15974.2
0,178,600,152,574,354,21,391.125,176.5,54596.1,1008.29,-4275.79
0,70,600,446,412,105,20,375.7,442,57677.8,19950.7,11041.9
0,538,600,84,91,451,38,444.769,115.077,35904.2,18106.6,-19263.4
0,89,600,19,187,86,29,384.571,172.143,30927.6,25215.2,-8996.78
0,240,600,538,240,564,10,419.429,367.714,44956.6,20913.9,14851.6
0,385,600,13,333,154,10,456,124,46742.3,24277.3,-31268.2
0,185,600,18,22,518,18,462.333,120,43435.5,17748.7,-20140.4
0,532,600,200,102,466,42,457,237,35183.6,12896,-7760
0,290,600,202,385,418,43,458.333,171.778,33650.5,4881.44,-5935.17
0,119,600,13,294,332,45,480.556,87.7778,35232.8,7339.45,-1453.11
0,597,600,595,396,223,35,477.5,524,55056.3,12611.6,-7777
0,2,600,314,372,178,5,435.818,264.455,44511.4,10031.5,9240.29
0,192,600,81,392,499,33,452.8,75.4,48110.4,2562.49,-3629.69
0,279,600,96,469,105,24,527.636,93.5455,30801.3,5007.07,-10496.3
0,25,600,59,196,445,44,425.571,108.857,49857,11416.5,-4119.07
0,200,600,528,570,30,19,401.667,469.222,41714.8,18070.2,22668
0,183,600,152,396,465,13,501.125,132.875,41404.7,3050.98,-3189.13
0,312,600,583,304,210,37,415.429,504.429,51093,9440.62,19056.6
0,1,600,349,217,110,19,483.4,323.6,34658.7,17599.2,15242.8
0,23,600,176,193,247,3,440.167,175.667,39221.6,9024.06,-355.939
0,198,600,160,368,276,18,441.571,251,62330.6,21246,-14883.3
0,422,600,37,384,259,28,442.909,99.5455,33874.7,14815.9,-21307.9
0,496,600,497,427,274,17,474.625,517.5,46974.8,1580.57,-382.071
0,60,600,387,350,334,34,445.3,387.9,47557.3,17873,15208.1
0,366,600,172,324,298,17,366.2,238.2,58772.7,6980.2,-20058.3
0,313,600,311,328,279,44,492.625,327.125,40349.7,4930.98,217.911
0,166,600,24,324,431,37,418.4,94.6,44374.7,10084.7,-12973.8
0,349,600,91,148,589,5,472.929,157.857,29884.7,9885.82,-15724.4
0,578,600,466,354,576,10,507.667,473.222,37458.3,2191.19,-8031.92
0,573,600,5,196,162,35,477.5,103.5,31874.5,25744.5,-23709.2
0,48,600,203,68,293,18,416.143,155,78528.5,4755.33,19301
0,39,600,151,103,185,36,458.667,102,37251.8,1544.5,3698.75
0,173,600,67,151,94,46,500.333,132.25,27387.7,3412.2,-4160.27
0,577,600,289,57,83,30,427.444,329.778,48099,10669.2,-16192.1
0,481,600,491,391,257,43,474.385,507.615,33265.3,871.256,1686.99
0,44,600,373,90,518,5,461.6,401.9,35439.4,19409.2,17883.8
0,21,600,337,257,296,29,352,288.25,50879.7,20430.5,17058.6
0,19,600,305,24,104,14,476.364,197.636,34643.9,10551.3,16972.9
0,276,600,283,449,358,11,498.2,311.2,32084.6,8810.62,966.178
0,477,600,560,521,414,40,461.875,458.125,39553.3,24637.6,2907.16
0,502,600,261,454,194,43,468,296.875,42074.9,7125.27,-14835
0,165,600,427,417,370,42,481,384.846,22615.5,21973.8,7399.17
0,191,600,117,162,282,48,417.333,125.333,59433.5,5352.67,-13872.9
0,201,600,78,516,350,45,407.875,179,45942.4,8582.57,-6717.43
0,288,600,580,332,356,15,456.714,506.857,46750.2,14029.8,24720.1
0,183,600,19,405,290,18,480.5,57.1667,55839.5,3897.77,-14655.5
0,476,600,491,149,468,46,451.4,474,64967.8,864.5,597.25
0,165,600,378,192,242,46,399.875,316.375,47708.7,6114.84,14575.3
0,362,600,3,396,49,26,474.2,120.8,33382.6,25883,-17316.5
0,510,600,220,208,333,9,453.125,185.25,57047,21551.6,-19203.8
0,161,600,80,231,440,24,461.667,142.917,28906.6,18672.8,-5444.21
0,464,600,376,468,438,45,317.6,254,48142.9,17166.7,9887.78
0,481,600,27,33,402,2,458.889,79.7778,55961.9,22767.2,-24338.7
0,100,600,45,548,377,49,492.857,48,47865.8,843.333,-4601.67
0,259,600,162,470,562,4,418.154,196.846,41077.3,3251.14,2799.53
0,549,600,260,534,313,15,457.273,264.545,44405.6,11554.3,-7663.06
0,252,600,592,279,580,16,450.5,491.375,44304.3,12335.7,18634.4
0,460,600,205,564,83,8,469.333,268,27564.6,13274,-13151.8
0,64,600,391,465,508,18,454.111,373.667,48215.4,15553,14623.3
0,363,600,474,395,159,31,469.188,387.438,34974.6,16774.3,16156.8
0,334,600,47,263,354,44,454.8,117.6,33061.9,9121.69,-8618.08
0,485,600,139,207,218,29,397.571,233.714,75259.6,15756.2,-12338.5
0,383,600,495,91,182,48,492,463.667,37264.5,9563.75,10401.1
0,363,600,57,30,293,24,472,183.545,34680.2,29652.7,-22381.6
0,67,600,355,402,354,13,383.444,300.889,55365.3,19041.1,28070.6
0,433,600,493,274,575,20,487.786,449,33374.6,8747.85,9346.69
0,31,600,434,91,366,43,432.083,388.917,45552.8,27346.3,28798.4
0,338,600,550,504,377,26,420.625,495.375,44561.7,5745.98,15332
0,439,600,7,377,108,29,489.333,179.733,29642,38328.9,-23699.2
0,430,600,101,159,197,40,457.091,133.182,41519.3,18949.8,-24177.6
0,180,600,417,49,187,45,423.727,349.091,47250,24713.9,24202.3
0,14,600,125,135,169,49,436.455,175.545,36336.7,24138.9,-7147.27
0,415,600,37,482,111,14,491.857,96.3571,26788.6,18817.2,-12150
0,283,600,226,499,383,15,425.889,248.556,41130.4,4584.28,-4820.18
0,287,600,333,295,474,12,464,310.5,53010.8,1719.5,3854.4
0,156,600,332,52,499,20,516.667,346.25,28002.1,5400.2,8362.45
0,353,600,566,95,163,45,428.667,491.889,43993.5,20449.1,25340.7
0,501,600,451,212,201,13,441.857,409.857,53280.5,6030.81,-1863.52
0,372,600,599,230,352,40,451.286,495.429,51122.6,24032.3,26328.5
0,553,600,510,200,461,16,500.25,449.667,27037.1,17193.3,-1642
0,100,600,513,159,347,31,446.111,396.222,47644.4,31315.9,34886.2
0,592,600,443,144,324,16,459.667,385.889,40172.5,25576.6,-7395.67
0,583,600,397,264,544,10,477,367.3,38294.9,19594.9,-1330.33
0,339,600,35,494,274,45,480.778,86.4444,34758.8,6779.56,-11385.1
0,427,600,143,26,80,23,462.714,214.429,53110.6,14079.3,-23207.4
0,524,600,248,538,67,11,429.4,293,63867.8,17377.5,-32000.5
0,138,600,476,96,462,48,439.125,354.875,36326.1,16938.1,21142.3
0,424,600,45,484,282,34,484.1,77.7,38685.9,16073.1,-23606.9
0,182,600,575,460,79,11,413.857,466.571,42082.9,27648.4,30991.4
0,216,600,148,214,259,2,476.364,153.455,40935.1,1704.47,-4954.08
0,358,600,36,223,528,12,477.091,137.091,31446.3,26243.5,-22052.6
0,400,600,206,135,533,27,480.667,224.833,55677.9,7438.57,-20119.7
0,152,600,86,58,55,20,470.273,91.6364,34638,1263.05,-2609.79
0,558,600,3,190,109,29,481.5,129.929,31200.9,27018.2,-26293.7
0,311,600,332,72,430,48,458.846,344.615,38894,3165.92,-1789.4
0,523,600,461,160,441,44,447,455.571,53437.3,1254.62,-4200.67
0,124,600,514,121,529,41,325.286,391.857,79059.2,27193.1,43376.7
0,92,600,546,270,244,4,485.25,403,41017.6,37462.6,25708.1
0,228,600,415,28,546,11,463.111,430.444,42956.4,6833.53,13737.4
0,497,600,171,442,277,22,450.818,305.727,36195.8,30246,-22378.6
0,112,600,106,191,249,28,472.25,161.125,44173.1,16367.3,-6634.18
0,308,600,102,127,98,19,416.273,204.636,44091.8,13172.5,-18678.4
0,328,600,535,296,382,11,478.071,448.786,25076.8,14941.3,8294.02
0,518,600,57,251,303,24,406.667,234.333,48794.5,45629.3,-44466.4
0,398,600,23,392,79,22,458,106.333,30446,12971.3,-18688.2
0,525,600,85,49,591,3,498.75,165.5,31560.4,14577,-19929.4
0,69,600,562,93,355,26,455.429,487.286,44188,35150.2,38023.9
0,202,600,0,456,55,49,496.375,43.875,41075.1,4499.84,-13290.2
0,210,600,329,94,234,29,425.364,332.545,39173.7,4880.27,6798.88
0,310,600,334,567,244,31,454.125,320.375,38241.8,2181.41,1361.38
0,495,600,499,67,454,18,440.875,423,38489.3,4694.86,-2368.57
0,353,600,251,574,516,8,485.182,263,28676.8,4665.4,-4868.2
0,148,600,597,213,106,26,387.333,459.556,53426.3,33728.8,35376.3
0,571,600,215,332,315,35,497.143,334.714,48152.8,19321.2,-23407
0,61,600,514,587,59,10,395.667,431.833,73599.5,34195.8,29204.1
0,131,600,549,100,263,30,465.111,398.556,38991.4,32646.5,24680.6
0,545,600,502,201,334,20,407.4,433.8,56454.8,15299.2,-13222.9
0,306,600,268,37,229,22,455.556,207.222,41943.3,9520.45,-2485.51
0,18,600,254,246,266,32,455.7,179.2,37092.7,7811.96,16266.6
0,123,600,166,365,387,42,406.846,279.692,45039.1,37193.2,-22179.7
0,184,600,522,85,280,2,473.6,404.3,30295.6,46143.1,8892.24
0,327,600,457,503,581,3,462.706,416.471,33941.5,4245.26,8569.02
0,305,600,85,565,317,14,446.111,127,61078.4,10526.8,-12991.6
0,202,600,474,379,538,11,480.125,406.25,41559.8,7949.07,17177.4
0,137,600,230,71,96,41,433.8,253.6,66860.7,9157.8,9518.9
0,267,600,275,295,236,31,465.125,285,39567.3,11002.9,-953.714
0,66,600,274,123,192,34,407.143,236.429,48894.8,10889,14847.6
0,162,600,496,303,543,41,489.941,430.941,26934.4,17340.1,19799.6
0,559,600,403,148,268,23,434.357,448.429,39660.4,4734.88,-74.8573
0,474,600,172,36,197,10,404.833,182.167,61709.4,23233.4,-22540.6
0,201,600,534,441,47,4,491.923,440,26352.6,35082.3,19859.2
0,8,600,455,18,485,15,461.692,408.692,34923.1,25841.7,26156.4
0,382,600,173,26,351,6,445.077,265,30901.7,6856,-6965.25
0,312,600,393,101,247,13,446,380.25,48489.1,4455.93,7643.86
0,112,600,430,484,501,4,467.091,409.455,36688.5,11154.7,18359.4
0,162,600,0,265,198,49,450,41.3636,38408,2894.45,-8480
0,516,600,197,333,335,25,435.545,224.909,38079.5,9974.09,-11154.8
0,510,600,421,320,464,8,445.125,444.625,36769.3,2169.98,-4598.52
0,516,600,138,269,428,47,461.667,177.667,29131.3,22933,-20919.1
0,254,600,15,429,63,31,476.818,101.091,36419,10102.1,-15854.9
0,586,600,260,475,269,45,467.167,284.667,53667.4,24039.9,-32097.3
0,159,600,302,313,312,7,414.417,281.75,36135.2,8006.93,2033.75
0,407,600,508,27,430,23,427.857,373,43614.8,25793.7,9653.83
0,535,600,324,224,312,7,482.909,295.636,36768.7,11998.3,-5685.24
0,13,600,467,321,148,42,490.875,427,40553.8,28489.4,32821.6
0,191,600,64,254,112,2,403.286,117,65415.9,8237.67,-21068.2
0,323,600,475,387,334,28,490.286,462.714,40001,1900.84,4439.78
0,411,600,322,274,114,41,443.846,224,46791.8,14670.7,-1241.58
0,246,600,37,47,180,43,415.375,250.25,41975.4,41042.8,-23369.8
0,139,600,374,302,294,20,391.7,369,57142,15626.4,4577.11
0,373,600,419,107,41,32,527.476,461.571,17435.2,3116.06,474.164
0,45,600,136,473,98,7,467.875,98.875,24899.3,2882.78,3338.52
0,8,600,483,220,516,17,452.125,422.625,45936.4,28899.1,30176.9
0,564,600,480,166,39,11,480.833,492.5,55997.4,1663.5,-8140.9
0,507,600,329,375,507,17,499.778,293.222,39317.7,10386.4,-11286.3
0,454,600,135,458,203,3,446.1,182.7,45496.5,12384.9,-22672.3
0,245,600,523,424,447,36,441.857,433.857,49996.5,16152.1,26714.6
0,235,600,424,148,99,7,461.833,386,52891.8,9008.8,17152.2
0,357,600,251,528,326,15,500.906,263.556,36177.9,2268.29,-6499.39
0,349,600,368,184,177,34,502.583,397.75,28851.7,5342.75,1762.07
0,101,600,571,130,254,32,435.3,391.4,37641.1,43125.4,32466.9
0,82,600,556,31,555,19,454.571,446.286,54723.3,37149.2,44083.3
0,222,600,536,266,133,10,458.143,416.286,56341.8,14483.6,26950.1
0,223,600,129,213,242,28,440.25,127.75,40786.2,4321.07,-5272.5
0,212,600,138,28,130,17,496.286,145.429,48158.9,2183.95,-5880.81
0,587,600,447,316,141,43,478.091,501.455,31703.7,3468.27,-6598.85
0,337,600,209,179,373,37,482.071,204.571,36307.8,9368.57,-9919.28
0,502,600,392,362,236,29,476.5,316,39879.4,26024.6,-15931
0,490,600,297,43,409,36,512.692,317,31729.6,6068.67,-11315.4
0,21,600,488,332,241,43,370.571,360.286,54378.3,26149.9,34295.8
0,43,600,474,43,515,13,399.833,430.333,42008.9,22331.9,17121.3
0,246,600,452,535,372,45,449,445.273,47153.2,5629.02,6031
0,311,600,152,212,513,35,459.273,180.182,33603.4,3427.16,-4358.85
0,510,600,210,507,169,13,486.286,283.571,47066.9,20087.6,-22422.7
0,186,600,218,137,555,22,450.125,246.125,64585,4911.55,-6193.3
0,454,600,224,512,540,5,439.5,281.5,53125.1,9710.7,-21897.1
0,110,600,545,294,324,45,262.133,365.8,54999.8,37763,29135.7
0,460,600,273,293,382,18,373.667,389.333,76065.9,13045.9,-25889.9
0,529,600,49,452,249,39,464,116.267,31657.9,25490.5,-27123.9
0,289,600,469,323,528,22,397.714,429.286,70166.2,9940.57,23101.1
0,214,600,391,523,423,44,517.286,337.071,27518.1,7752.22,10469.1
0,81,600,46,220,217,28,449,141.091,31889.4,25303.5,-6154.3
0,357,600,267,404,438,44,445.286,326.286,38713.8,5667.3,-2841.32
0,252,600,366,75,579,9,493.778,355.222,36137.7,3584.19,5586.06
0,442,600,147,364,447,8,468.5,252.2,35199.4,24221.3,-23036.6
0,393,600,193,414,513,33,465.9,156.4,37232.5,11569.8,-9656.29
0,465,600,567,78,264,3,466.667,395.222,37905,37446.9,11404.6
0,560,600,436,273,527,18,376.778,377.667,60196.4,28810.8,1069.54
0,523,600,596,359,482,37,365,486.6,60520,8600.3,3112
0,301,600,282,68,44,41,446.125,267.75,43068.7,726.786,-527.679
0,326,600,495,212,233,11,516,414.6,33003.8,8469.6,5934.67
0,82,600,402,36,159,20,473.9,399.3,41687.7,17019.3,21447.7
0,67,600,291,167,155,19,395,295.727,53659.8,9454.22,-176
0,499,600,244,104,80,5,366.333,298.167,64619.1,10044.2,-17597.5
0,477,600,246,493,179,47,378.288,232.575,44509.5,15576.3,-1216.45
0,169,600,580,516,146,29,508.545,494.909,29386.1,17898.5,17680.2
0,183,600,45,469,219,49,391.364,48.3636,42596.5,2270.45,-4606.75
0,512,600,212,293,239,4,457.929,202.643,30255.6,14492.4,-13239.9
0,450,600,105,274,205,44,501.3,175.1,32878.7,12767.7,-17870.5
0,14,600,529,260,514,37,483.2,394.4,34088.2,30719.8,30865.4
0,279,600,183,451,75,20,485,223.455,28283.8,4560.67,-4360.7
0,285,600,103,303,169,30,433,245.083,52031.6,36824.1,-26090
0,528,600,508,551,177,5,474.1,446.9,40997,7093.66,-7586.21
0,500,600,485,307,570,17,437.125,403.25,34870.4,17829.8,6175.17
0,285,600,328,225,245,36,377.833,264.75,45173.8,14188.4,16562.4
0,174,600,222,513,277,27,420.273,273.545,45479.2,4661.47,378.036
0,176,600,587,328,84,32,464.6,485.2,67638.3,30678.7,45232.4
0,280,600,56,504,527,40,422.6,138.2,49005.4,13376.2,-22035.1
0,558,600,584,83,270,48,497.875,514.375,42941,35862.6,5727.05
0,74,600,434,277,239,45,495.769,319.308,24867.5,19899.4,14260.7
0,509,600,220,501,465,34,469.933,217.8,36857.1,10197,-11017.8
0,9,600,454,77,89,42,494.714,414.429,48027.6,32923,39097
0,359,600,34,142,52,20,466.571,143.286,47363.3,21919.6,-26965
0,356,600,32,97,523,15,432.727,89.6364,65441,11290.3,-21740.6
0,206,600,239,71,213,24,477.25,249.625,43609.4,2607.98,4963.68
0,80,600,217,212,114,3,422,173.875,50166.6,4369.84,11138
0,167,600,536,555,396,43,480,461,35961.5,22426.3,21377
0,132,600,80,187,351,29,435.8,79,36517.7,1146.89,-1181.11
0,210,600,380,149,348,30,395.889,273.667,49094.1,21067.2,23479
0,119,600,309,124,64,7,341.5,292.375,38472.9,9252.55,13769.1
0,515,600,79,431,419,39,415.75,125.125,54913.1,25447.6,-26629.3
0,63,600,342,402,204,22,483.571,266.643,32087.2,14964.6,14966.2
0,59,600,331,461,321,15,484.25,347.625,42414.8,17592.3,20570.1
0,368,600,412,209,387,42,477.625,359.375,44180,15792.8,8554.45
0,391,600,221,156,69,34,394.5,297.167,52615.5,8636.57,-18107.3
0,249,600,521,160,233,2,402.6,428.4,57503.3,12609.3,26687.7
0,97,600,298,243,43,17,405.75,271,75298.9,20120.7,32206.7
0,491,600,291,309,185,48,499.75,338.75,41250.5,4651.36,-12480.9
0,162,600,419,250,136,47,494.462,394.692,25979.8,10351.2,8821.74
0,210,600,404,575,104,24,488.647,388.059,25301.1,4683.18,10110.6
0,441,600,145,395,248,38,422.182,253,43247.2,30279.8,-23238.3
0,306,600,533,481,298,34,478,516.778,38092.8,7709.19,15123.5
0,316,600,438,419,266,47,503,421.429,49307.3,3243.29,10126.7
0,77,600,518,227,74,27,474.5,378.1,31340.5,19665.4,20186.8
0,247,600,405,560,421,24,504.7,291,32251.3,9982.44,4489.44
0,534,600,559,21,206,10,384.462,419,39791.9,36355.2,17513
0,337,600,316,331,335,31,456.091,301.364,39517.7,7833.45,-9249.94
0,589,600,178,287,505,36,465.167,252.167,34750,15031.8,-19008.9
0,219,600,348,428,486,35,483,327.667,56219.2,3383.47,12702.2
0,116,600,225,257,466,29,469.364,201.091,35792.9,3800.89,9636.16
0,293,600,182,381,181,36,473.167,229.917,32107.4,13910.3,-12405.5
0,535,600,95,417,115,11,498.375,196.625,41170.8,26020,-28636.8
0,509,600,257,228,403,30,497.4,263.4,33489.4,12817.6,-12502.8
0,13,600,196,477,96,37,442.182,222.364,31184,8679.05,4974.03
0,572,600,148,66,107,27,426.818,234.727,51843,26290.4,-25986.3
0,200,600,355,160,39,37,456.286,285.143,29086.7,7875.21,10696.3
0,423,600,484,237,147,12,456.857,451.714,45251.8,726.905,1765.62
0,143,600,593,398,575,19,434.455,497.727,40973.1,18129.6,19227
0,275,600,234,377,399,43,456.25,155.833,42581.8,6149.42,1366.68
0,472,600,97,69,387,13,424,211,67499.6,23268,-34616.6
0,378,600,197,334,415,3,451,191.75,52981.7,7003.07,-12330.4
0,53,600,295,368,396,23,460.889,224.444,44074.9,9717.28,19721.2
0,237,600,594,74,184,43,503.2,535.8,33138.6,11975.1,19442
0,320,600,325,43,99,36,464.2,290.8,31236,8215.73,3075.93
0,45,600,538,459,208,8,468.125,492.625,46821.8,32866.3,34432.3
