"Start Loc X","Start Loc Y","Goal Loc X","Goal Loc Y","Obstacle 1 Loc X","Obstacle 1 Loc Y","Obstacle 1 Radius","Obstacle 2 Loc X","Obstacle 2 Loc Y","Obstacle 2 Radius","Obstacle 3 Loc X","Obstacle 3 Loc Y","Obstacle 3 Radius","Obstacle 4 Loc X","Obstacle 4 Loc Y","Obstacle 4 Radius","Prev Sample 1 X","Prev Sample 1 Y","Prev Sample 2 X","Prev Sample 2 Y","Prev Sample 3 X","Prev Sample 3 Y","Prev Sample 4 X","Prev Sample 4 Y","Prev Sample 5 X","Prev Sample 5 Y","Next Sample 1 X","Next Sample 1 Y","Next Sample 2 X","Next Sample 2 Y","Next Sample 3 X","Next Sample 3 Y","Next Sample 4 X","Next Sample 4 Y","Next Sample 5 X","Next Sample 5 Y"
0,111,600,415,496,406,32,276,311,74,226,212,0,69,521,0,65,109,111,24,204,27,289,35,368,42,462,74,498,126,507,204,508,291,526,358
0,111,600,415,496,406,32,276,311,74,226,212,0,69,521,0,111,24,204,27,289,35,368,42,462,74,498,126,507,204,508,291,526,358,600,415
0,364,600,71,86,46,0,76,532,0,491,443,0,391,94,0,0,364,72,317,140,279,217,310,306,266,343,202,416,204,509,216,540,167,556,94
0,364,600,71,86,46,0,76,532,0,491,443,0,391,94,0,72,317,140,279,217,310,306,266,343,202,416,204,509,216,540,167,556,94,600,71
0,222,600,273,376,478,62,132,259,33,201,139,39,261,321,13,0,222,68,200,118,163,192.827,177.134,225,224,302,173,374,180,428,251,503,254,600,273
0,266,600,139,353,354,0,330,79,0,310,280,0,371,35,0,0,266,33,197,129,205,207,171,285,160,352,158,415,221,461,187,533,127,600,139
0,317,600,413,249,107,25,329,68,0,4,281,0,31,424,0,0,317,55,361,138,352,206,306,264,376,298,447,361,509,438,455,516,442,600,413
0,476,600,330,487,432,64,157,245,27,40,40,33,429,221,46,23,488,23,488,116,518,273,437,369,413,369,413,532,353,532,353,600,330,600,330,
0,210,600,461,234,394,37,99,3,0,100,354,0,479,345,0,0,210,13,221,88,278,178,317,269,336,332,352,421,351,517,331,558,373,600,461
0,11,600,1,57,117,47,240,289,53,549,420,22,184,507,47,56,5,56,5,56,5,111,66,111,66,264,18,264,18,355,53,509,0,600,1,
0,466,600,274,258,223,69,218,203,66,506,595,0,384,97,0,0,466,202,411,202,411,339,364,434,346,434,346,434,346,526,321,600,274,600,274,
0,72,600,310,113,557,39,449,490,47,549,138,0,573,499,0,0,72,43,42,140,52,223,41,310,61,399,106,434,194,507,209,551,274,600,310
0,393,600,157,57,532,43,161,56,33,415,212,44,352,227,11,0,393,24,370,108,334,186,300,278,329,372,315,454,292,520,320,527,223,600,157
0,3,600,563,157,76,55,329,443,44,545,174,0,342,109,0,0,3,7,56,83,112,85,187,149,261,189,337,237,386,288,470,355,534,386,542
0,3,600,563,157,76,55,329,443,44,545,174,0,342,109,0,7,56,83,112,85,187,149,261,189,337,237,386,288,470,355,534,386,542,462,507
0,3,600,563,157,76,55,329,443,44,545,174,0,342,109,0,83,112,85,187,149,261,189,337,237,386,288,470,355,534,386,542,462,507,559,525
0,3,600,563,157,76,55,329,443,44,545,174,0,342,109,0,85,187,149,261,189,337,237,386,288,470,355,534,386,542,462,507,559,525,600,563
0,371,600,560,133,316,52,305,120,59,440,65,50,43,268,0,0,371,233,464,354,577,354,577,354,577,449,577,449,577,519,574,519,574,600,560,
0,560,600,468,192,516,49,519,124,68,1,178,0,329,444,0,0,560,78,586,169,579,242,551,308,488,379,445,448,435,490,494,546,537,600,468
0,91,600,493,180,265,0,258,443,0,228,367,0,48,509,0,0,91,38,127,77,214,149,253,225,314,280,355,339,414,393,442,442,438,506,465
0,91,600,493,180,265,0,258,443,0,228,367,0,48,509,0,38,127,77,214,149,253,225,314,280,355,339,414,393,442,442,438,506,465,600,493
0,499,600,508,560,226,0,483,193,0,155,589,0,167,397,0,0,499,195,509,284,537,284,537,284,537,418,486,418,486,500,469,580,417,600,508,
0,450,600,69,448,382,35,167,171,66,157,301,0,43,0,0,0,450,67,411,142,377,208,320,278,310,357,250,427,185,456,177,538,140,600,69
0,323,600,65,485,86,28,366,77,0,159,316,0,342,420,0,0,323,24,232,48,190,125,135,183,122,244,71,343,71,387,3,480,23,500.589,62.7406
0,323,600,65,485,86,28,366,77,0,159,316,0,342,420,0,24,232,48,190,125,135,183,122,244,71,343,71,387,3,480,23,500.589,62.7406,600,65
0,179,600,57,209,109,46,307,413,45,94,80,0,591,317,0,0,179,83,212,140,162,190,210,231,276,288,257,363,265,434,200,444,102,520,55
0,179,600,57,209,109,46,307,413,45,94,80,0,591,317,0,83,212,140,162,190,210,231,276,288,257,363,265,434,200,444,102,520,55,600,57
0,24,600,304,509,162,0,297,132,0,197,360,0,5,58,0,0,24,51,88,116,119,172,176,222,255,300,222,391,183,456,215,553,200,572,232
0,24,600,304,509,162,0,297,132,0,197,360,0,5,58,0,51,88,116,119,172,176,222,255,300,222,391,183,456,215,553,200,572,232,600,304
0,307,600,195,528,77,0,170,312,0,582,194,0,335,6,0,0,307,63,308,152,272,218,309,293,363,373,376,434,311,431,254,501,201,600,195
0,576,600,107,543,183,49,427,439,37,62,502,31,119,353,48,0,576,72,597,149,560,207,493,242,445,312,386,399,346,446,279,440,184,507,143
0,576,600,107,543,183,49,427,439,37,62,502,31,119,353,48,72,597,149,560,207,493,242,445,312,386,399,346,446,279,440,184,507,143,600,107
0,330,600,39,172,526,47,79,362,0,435,523,0,220,246,0,0,330,18,319,96,282,153,238,245,209,297,160,386,119,482,119,557,84,600,39
0,71,600,521,96,243,55,36,240,11,205,464,58,335,465,0,0,71,56,93,119,125,203,171,281,222,315,312,380,276,447,336,437,397,508,460
0,71,600,521,96,243,55,36,240,11,205,464,58,335,465,0,56,93,119,125,203,171,281,222,315,312,380,276,447,336,437,397,508,460,487,527
0,71,600,521,96,243,55,36,240,11,205,464,58,335,465,0,119,125,203,171,281,222,315,312,380,276,447,336,437,397,508,460,487,527,540,582
0,71,600,521,96,243,55,36,240,11,205,464,58,335,465,0,203,171,281,222,315,312,380,276,447,336,437,397,508,460,487,527,540,582,600,521
0,360,600,527,378,207,69,110,197,49,367,58,0,89,384,0,0,360,38,377,121,394,198,394,262,454,296,508,390,535,454,560,506,536,600,527
0,480,600,41,297,162,0,93,403,0,269,502,0,49,7,0,0,480,50,485,116,445,209,421,289,388,320,302,354,257,403,196,490,179,510,160
0,480,600,41,297,162,0,93,403,0,269,502,0,49,7,0,50,485,116,445,209,421,289,388,320,302,354,257,403,196,490,179,510,160,528,75
0,480,600,41,297,162,0,93,403,0,269,502,0,49,7,0,116,445,209,421,289,388,320,302,354,257,403,196,490,179,510,160,528,75,600,41
0,139,600,456,452,210,26,1,347,0,226,375,0,444,279,0,0,139,46,196,91,195,146,247,219,281,272,349,343,394,371,422,454,473,503,506
0,139,600,456,452,210,26,1,347,0,226,375,0,444,279,0,46,196,91,195,146,247,219,281,272,349,343,394,371,422,454,473,503,506,573,487
0,139,600,456,452,210,26,1,347,0,226,375,0,444,279,0,91,195,146,247,219,281,272,349,343,394,371,422,454,473,503,506,573,487,600,456
0,248,600,121,450,159,12,50,222,0,201,439,0,212,233,0,0,248,23,230,114,226,204,224,255,178,292,122,381,93,457,75,547,32,567,120
0,248,600,121,450,159,12,50,222,0,201,439,0,212,233,0,23,230,114,226,204,224,255,178,292,122,381,93,457,75,547,32,567,120,600,121
0,323,600,13,537,242,0,275,205,0,94,450,0,207,35,0,0,323,70,290,145,235,228,208,324,204,381,191,430,117,455,38,504,10,600,13
0,145,600,179,204,474,33,416,566,0,263,93,0,260,201,0,0,145,79,159,215,196,215,196,374,172,374,172,436,216,528,217,600,179,600,179,
0,45,600,479,247,330,0,76,188,0,286,136,0,481,307,0,0,45,55,83,13,172,67,236,136,283,196,347,251,416,307,467,398,461,488,478
0,45,600,479,247,330,0,76,188,0,286,136,0,481,307,0,55,83,13,172,67,236,136,283,196,347,251,416,307,467,398,461,488,478,548,509
0,45,600,479,247,330,0,76,188,0,286,136,0,481,307,0,13,172,67,236,136,283,196,347,251,416,307,467,398,461,488,478,548,509,600,479
0,585,600,516,198,419,17,118,267,0,7,597,0,63,114,0,0,585,8,559,69,511,152,517,215,489,296,495,347,413,420,441,506,453,494,550
0,585,600,516,198,419,17,118,267,0,7,597,0,63,114,0,8,559,69,511,152,517,215,489,296,495,347,413,420,441,506,453,494,550,532,579
0,585,600,516,198,419,17,118,267,0,7,597,0,63,114,0,69,511,152,517,215,489,296,495,347,413,420,441,506,453,494,550,532,579,600,516
0,141,600,475,183,377,66,403,448,38,72,554,36,25,39,0,0,141,22,158,103,189,199,214,291,240,349,238,411,303,482,365,512,426,584,417
0,141,600,475,183,377,66,403,448,38,72,554,36,25,39,0,22,158,103,189,199,214,291,240,349,238,411,303,482,365,512,426,584,417,600,475
0,456,600,432,220,202,0,389,283,0,268,2,0,554,482,0,0,456,34,459,117,447,182,395,244,399,338,367,409,304,470,344,515,415,600,432
0,597,600,374,457,396,40,474,510,15,478,434,29,155,170,0,0,597,49,547,57,473,151,472,197,385,285,367,373,347,418,311,495,282,569,309
0,597,600,374,457,396,40,474,510,15,478,434,29,155,170,0,49,547,57,473,151,472,197,385,285,367,373,347,418,311,495,282,569,309,600,374
0,5,600,193,574,418,22,507,517,27,39,239,0,81,66,0,0,5,13,49,90,93,156,140,197,209,283,256,362,267,448,230,541,202,600,193
0,383,600,115,145,169,57,488,252,39,518,117,51,380,333,0,0,383,51,338,127,303,187,257,278,236,370,231,416,210,506,172,559,185,600,115
0,36,600,267,383,84,54,90,364,71,129,545,22,460,580,0,0,36,65,45,148,83,209,135,266,154,298,221,363,242,424,297,447,326,515,395
0,36,600,267,383,84,54,90,364,71,129,545,22,460,580,0,65,45,148,83,209,135,266,154,298,221,363,242,424,297,447,326,515,395,596,355
0,36,600,267,383,84,54,90,364,71,129,545,22,460,580,0,148,83,209,135,266,154,298,221,363,242,424,297,447,326,515,395,596,355,600,267
0,509,600,543,519,317,50,289,261,69,86,296,0,384,360,0,80,518,80,518,80,518,233,500,233,500,327,521,421,504,421,504,600,543,600,543,
0,538,600,100,448,541,0,341,309,0,508,230,0,286,556,0,0,538,24,531,75,458,135,439,182,370,228,284,257,191,305,177,384,132,407,42
0,538,600,100,448,541,0,341,309,0,508,230,0,286,556,0,24,531,75,458,135,439,182,370,228,284,257,191,305,177,384,132,407,42,495,27
0,538,600,100,448,541,0,341,309,0,508,230,0,286,556,0,75,458,135,439,182,370,228,284,257,191,305,177,384,132,407,42,495,27,573,83
0,538,600,100,448,541,0,341,309,0,508,230,0,286,556,0,135,439,182,370,228,284,257,191,305,177,384,132,407,42,495,27,573,83,600,100
0,70,600,488,368,157,54,180,19,13,533,235,0,163,527,0,0,70,26,109,119,119,200,147,233,224,262,284,334,339,399,389,485,401,571,423
0,70,600,488,368,157,54,180,19,13,533,235,0,163,527,0,26,109,119,119,200,147,233,224,262,284,334,339,399,389,485,401,571,423,600,488
0,470,600,13,97,230,0,42,97,0,311,83,0,199,223,0,0,470,42,444,124,392,182,337,250,279,329,260,414,280,439,197,474,155,541,93
0,470,600,13,97,230,0,42,97,0,311,83,0,199,223,0,42,444,124,392,182,337,250,279,329,260,414,280,439,197,474,155,541,93,600,13
0,286,600,31,174,205,69,226,508,41,517,57,41,369,538,0,78,286,173,296,243,242,333,228,333,228,424,192,424,192,424,192,501,137,501,137,
0,132,600,90,273,79,56,87,72,71,266,518,34,412,289,0,0,132,60,185,152,179,229,160,229,160,315,154,568,45,568,45,600,90,600,90,
0,371,600,353,393,371,54,19,585,0,544,305,0,177,28,0,0,371,50,289,128,258,195,260,254,198,343,221,378,277,474,280,513,338,600,353
0,151,600,485,335,327,38,396,522,38,206,46,0,264,425,0,0,151,40,187,92,217,189,226,285,231,342.857,289.821,435,259,478,322,492,420,543,496
0,151,600,485,335,327,38,396,522,38,206,46,0,264,425,0,40,187,92,217,189,226,285,231,342.857,289.821,435,259,478,322,492,420,543,496,600,485
0,327,600,330,246,288,20,543,120,22,7,277,0,149,285,0,85,328,180,343,262,375,359,375,538,315,538,315,538,315,538,315,600,330,600,330,
0,16,600,428,375,346,46,218,89,59,121,506,0,439,169,0,0,16,24,70,74,129,110,183,162,239,233,276,279,335,311,406,332,495,375,523
0,16,600,428,375,346,46,218,89,59,121,506,0,439,169,0,24,70,74,129,110,183,162,239,233,276,279,335,311,406,332,495,375,523,467,502
0,16,600,428,375,346,46,218,89,59,121,506,0,439,169,0,74,129,110,183,162,239,233,276,279,335,311,406,332,495,375,523,467,502,537,465
0,16,600,428,375,346,46,218,89,59,121,506,0,439,169,0,110,183,162,239,233,276,279,335,311,406,332,495,375,523,467,502,537,465,600,428
0,144,600,569,74,518,56,198,348,34,502,444,43,190,180,63,0,144,23,197,84,269,120,361,183,420,243,467,302,525,388,559,478,589,535,574
0,144,600,569,74,518,56,198,348,34,502,444,43,190,180,63,23,197,84,269,120,361,183,420,243,467,302,525,388,559,478,589,535,574,600,569
0,357,600,205,307,51,31,197,144,12,197,481,74,524,267,48,62,376,62,376,149,331,390,252,390,252,390,252,475,252,475,252,515,186,515,186,
0,510,600,102,315,218,63,57,37,36,120,112,0,590,475,0,0,510,33,496,108,435,194,385,271,342,355,335,444,311,540,290,520,211,561,158
0,510,600,102,315,218,63,57,37,36,120,112,0,590,475,0,33,496,108,435,194,385,271,342,355,335,444,311,540,290,520,211,561,158,600,102
0,590,600,288,538,127,26,358,596,0,492,417,0,350,36,0,0,590,51,548,86,462,143,403,202,356,279,321,365,286,463,271,536,284,600,288
0,371,600,75,170,559,32,509,199,48,261,88,43,365,76,25,0,371,31,368,128,349,179,304,246,287,282,199,335,161,373.543,99.495,429,88,517,57
0,371,600,75,170,559,32,509,199,48,261,88,43,365,76,25,31,368,128,349,179,304,246,287,282,199,335,161,373.543,99.495,429,88,517,57,600,75
0,380,600,423,84,556,0,307,424,0,330,64,0,289,208,0,0,380,60,378,133,365,189,339,248,285,330,253,419,241,486,315,572,265,588,332
0,380,600,423,84,556,0,307,424,0,330,64,0,289,208,0,60,378,133,365,189,339,248,285,330,253,419,241,486,315,572,265,588,332,600,423
0,545,600,133,476,125,70,213,133,68,432,90,24,107,584,0,0,545,72,537,141,495,235,513,311,477,379,419,468,396,512,320,584,300,589,216
0,545,600,133,476,125,70,213,133,68,432,90,24,107,584,0,72,537,141,495,235,513,311,477,379,419,468,396,512,320,584,300,589,216,600,133
0,362,600,488,375,551,44,228,485,41,580,285,0,31,38,0,0,362,27,402,120,367,164,424,237,430,286,385,370,345,458,337,513,387,579,404
0,362,600,488,375,551,44,228,485,41,580,285,0,31,38,0,27,402,120,367,164,424,237,430,286,385,370,345,458,337,513,387,579,404,600,488
0,407,600,350,213,178,47,384,161,22,508,131,0,18,367,0,0,407,0,407,0,407,82,388,325,327,325,327,325,327,390,314,524,321,600,350,
0,339,600,233,299,289,72,227,285,52,232,585,0,279,586,0,0,339,14,285,96,306,169,274,198,182,271,175,338,101,435,103,527,129,505,221
0,339,600,233,299,289,72,227,285,52,232,585,0,279,586,0,14,285,96,306,169,274,198,182,271,175,338,101,435,103,527,129,505,221,600,233
0,293,600,198,118,467,72,58,221,56,268,363,38,441,100,44,68,285,68,285,139,234,139,234,213,187,295,139,295,139,600,198,600,198,600,198,
0,212,600,313,471,402,30,430,335,0,238,574,0,34,588,0,0,212,0,212,96,204,96,204,96,204,266,269,266,269,540,254,540,254,600,313,
0,571,600,134,360,187,57,244,332,33,430,505,0,409,396,0,0,571,73,555,168,546,236,521,310,498,362,421,410,368,461,296,521,240,572,226
0,571,600,134,360,187,57,244,332,33,430,505,0,409,396,0,73,555,168,546,236,521,310,498,362,421,410,368,461,296,521,240,572,226,600,134
0,535,600,95,213,469,46,35,355,13,65,434,17,102,307,48,0,535,76,479,106,417,180,357,268,326,337,285,384,284,444,241,527,200,535,112
0,535,600,95,213,469,46,35,355,13,65,434,17,102,307,48,76,479,106,417,180,357,268,326,337,285,384,284,444,241,527,200,535,112,600,95
0,112,600,60,508,374,69,123,130,0,89,156,0,312,215,0,0,112,0,112,0,112,72,125,166,145,289,71,387,62,468,79,509,94,600,60,
0,37,600,337,314,430,19,316,250,57,56,537,14,347,417,0,0,37,22,84,103,120,185,159,255,177,349,164,425,227,496,275,554,352,600,337
0,178,600,4,514,119,71,98,396,0,534,236,0,107,191,0,0,178,0,178,94,146,94,146,183,113,269,92,413,45,491,20,563,61,600,4,
0,312,600,365,261,254,13,547,209,11,73,66,0,417,142,0,0,312,54,303,152,287,227,273,295,312,359,319,441,305,505,290,567,345,600,365
0,257,600,510,393,470,14,39,347,17,591,496,0,349,449,0,0,257,27,288,109,328,126,383,184,464,256,528,329,517,358,597,457,584,502,512
0,257,600,510,393,470,14,39,347,17,591,496,0,349,449,0,27,288,109,328,126,383,184,464,256,528,329,517,358,597,457,584,502,512,600,510
0,29,600,587,151,108,74,68,289,37,261,567,24,175,276,36,0,29,17,76,80,147,128,233,145,313,188,375,283,380,375,418,461,441,539,490
0,29,600,587,151,108,74,68,289,37,261,567,24,175,276,36,17,76,80,147,128,233,145,313,188,375,283,380,375,418,461,441,539,490,580,563
0,29,600,587,151,108,74,68,289,37,261,567,24,175,276,36,80,147,128,233,145,313,188,375,283,380,375,418,461,441,539,490,580,563,600,587
0,83,600,570,323,525,0,292,526,0,475,423,0,168,516,0,0,83,7,93,98,117,194,133,273,194,330,250,402,311,404,398,491,438,538,519
0,83,600,570,323,525,0,292,526,0,475,423,0,168,516,0,7,93,98,117,194,133,273,194,330,250,402,311,404,398,491,438,538,519,600,570
0,112,600,170,78,469,48,493,76,54,385,441,64,192,172,0,0,112,46,130,124,156,213,127,307,151,357,234,423,299,517,302,535,224,600,170
0,355,600,459,397,217,30,224,66,32,345,281,73,302,330,16,0,355,0,355,0,355,104,427,371,434,449,388,449,388,536,432,536,432,600,459,
0,482,600,193,121,514,13,291,499,0,258,89,0,70,503,0,0,482,32,476,84,398,176,392,194,308,258,274,338,254,371,200,448,158,540,157
0,482,600,193,121,514,13,291,499,0,258,89,0,70,503,0,32,476,84,398,176,392,194,308,258,274,338,254,371,200,448,158,540,157,600,193
0,228,600,219,71,154,0,40,147,0,197,292,0,39,128,0,0,228,76,248,166,276,215,280,386,377,386,377,468,350,539,285,539,285,600,219,
0,522,600,58,551,15,14,414,572,11,140,45,0,187,15,0,0,522,74,506,99,416,175,375,246,327,325,374,394,353,460,279,516,236,545,191
0,522,600,58,551,15,14,414,572,11,140,45,0,187,15,0,74,506,99,416,175,375,246,327,325,374,394,353,460,279,516,236,545,191,572,147
0,522,600,58,551,15,14,414,572,11,140,45,0,187,15,0,99,416,175,375,246,327,325,374,394,353,460,279,516,236,545,191,572,147,600,58
0,541,600,54,313,406,23,411,509,13,357,485,63,498,285,71,0,541,22,470,88,409,131,351,198,307,232,214,254,138,350,160,421,112,512,117
0,541,600,54,313,406,23,411,509,13,357,485,63,498,285,71,22,470,88,409,131,351,198,307,232,214,254,138,350,160,421,112,512,117,587,67
0,541,600,54,313,406,23,411,509,13,357,485,63,498,285,71,88,409,131,351,198,307,232,214,254,138,350,160,421,112,512,117,587,67,600,54
0,413,600,198,483,338,43,52,139,44,459,549,42,313,283,56,0,413,91,423,256,445,256,445,333,388,333,388,333,388,333,388,514,222,600,198,
0,446,600,494,350,211,0,577,391,0,460,221,0,1,455,0,93,425,190,421,190,421,190,421,325,421,397,451,468,502,468,502,534,445,600,494,
0,63,600,413,297,205,65,268,437,0,522,165,0,391,316,0,0,63,33,74,111,133,200,177,222,263,275,334,311,364,390,373,481,400,514,440
0,63,600,413,297,205,65,268,437,0,522,165,0,391,316,0,33,74,111,133,200,177,222,263,275,334,311,364,390,373,481,400,514,440,600,413
0,62,600,512,280,139,23,439,150,0,326,152,0,76,530,0,0,62,33,86,98,154,144,210,225,268,271,351,326,420,407,424,497,448,549,529
0,62,600,512,280,139,23,439,150,0,326,152,0,76,530,0,33,86,98,154,144,210,225,268,271,351,326,420,407,424,497,448,549,529,600,512
0,189,600,114,534,60,16,128,524,10,505,414,0,352,220,0,0,189,9,210,103,219,158,230,236,229,286,191,374,145,458,193,557,195,600,114
0,375,600,340,460,472,0,391,512,0,69,3,0,387,97,0,0,375,77,387,157,420,240,417,306,422,371,484,446,482,521,526,595,490,588,430
0,375,600,340,460,472,0,391,512,0,69,3,0,387,97,0,77,387,157,420,240,417,306,422,371,484,446,482,521,526,595,490,588,430,600,340
0,426,600,155,384,579,0,257,484,0,109,98,0,51,161,0,0,426,38,427,103,371,182,324,246,272,333,264,428,280,480,196,571,178,600,155
0,534,600,324,517,237,58,173,297,64,540,54,0,322,407,0,0,534,0,534,0,534,182,504,253,462,492,410,492,410,492,410,600,324,600,324,
0,336,600,262,243,59,24,328,357,30,199,178,36,9,231,0,0,336,0,336,47,322,204,285,204,285,296,250,347,197,504,241,600,262,600,262,
0,52,600,458,235,275,57,100,90,48,110,127,12,168,197,59,0,52,45,120,96,196,140,283,203,326,256,404,338,435,431,433,504,473,600,458
0,344,600,251,129,105,69,409,222,65,187,495,0,135,491,0,0,344,68,342,159,352,236,338,315,379,383,428,447,376,508,313,590,301,600,251
0,356,600,592,555,377,27,50,96,31,433,471,0,139,9,0,0,356,14,342,101,314,196,338,256,370,343,407,422,465,491,461,551,536,600,592
0,123,600,539,120,123,62,403,516,41,451,380,38,78,25,0,0,123,63,200,135,232,218,256,279,328,371,350,436,425,491,445,566,502,600,539
0,193,600,118,177,529,32,390,141,51,246,268,61,56,469,32,0,193,172,176,268,159,349,172,349,172,388,258,388,258,458,215,529,188,600,118,
0,86,600,406,125,130,47,569,467,0,583,195,0,460,110,0,0,86,35,63,119,45,207,80,265,111,361,121,410,201,462,246,550,291,538,370
0,86,600,406,125,130,47,569,467,0,583,195,0,460,110,0,35,63,119,45,207,80,265,111,361,121,410,201,462,246,550,291,538,370,600,406
0,86,600,447,483,114,0,402,570,0,288,127,0,429,397,0,0,86,61,96,98,138,161,197,200,264,269,271,342,261,413,324,472,377,562,403
0,86,600,447,483,114,0,402,570,0,288,127,0,429,397,0,61,96,98,138,161,197,200,264,269,271,342,261,413,324,472,377,562,403,600,447
0,177,600,289,519,280,47,162,476,71,195,406,16,509,215,69,0,177,57,158,152,168,224,184,285,242,374,286,432,274,496,348,576,331,600,289
0,559,600,36,90,387,71,290,506,33,364,177,0,388,90,0,0,559,57,520,150,529,233,515,301,448,310,359,368,282,395,204,445,120,499,63
0,559,600,36,90,387,71,290,506,33,364,177,0,388,90,0,57,520,150,529,233,515,301,448,310,359,368,282,395,204,445,120,499,63,560,52
0,559,600,36,90,387,71,290,506,33,364,177,0,388,90,0,150,529,233,515,301,448,310,359,368,282,395,204,445,120,499,63,560,52,600,36
0,345,600,265,267,120,59,219,576,0,332,574,0,438,79,0,0,345,35,354,35,354,35,354,35,354,303,315,303,315,508,253,508,253,508,253,
0,98,600,206,500,178,54,26,511,12,222,90,22,147,0,0,0,98,10,120,79,179,161,213,253,221,327,261,414,277,492,253,574,253,600,206
0,556,600,441,439,220,21,311,400,43,447,492,62,75,88,68,0,556,0,556,0,556,70,548,148,504,227,522,227,522,405,441,405,441,600,441,
0,122,600,250,506,106,71,432,245,54,256,227,50,320,254,0,0,122,0,122,23,149,120,160,120,160,120,160,393,129,551,239,551,239,600,250,
0,24,600,510,554,586,11,369,570,0,227,140,0,225,301,0,0,24,25,48,108,74,155,151,225,211,323,227,363,303,440,327,536,338,555,431
0,24,600,510,554,586,11,369,570,0,227,140,0,225,301,0,25,48,108,74,155,151,225,211,323,227,363,303,440,327,536,338,555,431,600,510
0,416,600,153,387,293,32,186,229,0,502,151,0,114,147,0,0,416,41,395,127,372,186,302,251,229,333,174,405,186,462,204,522,181,600,153
0,530,600,33,527,394,57,38,17,13,112,471,0,182,460,0,0,530,22,460,88,393,164,354,221,339,293,272,359,309,442,277,506,237,490,150
0,530,600,33,527,394,57,38,17,13,112,471,0,182,460,0,22,460,88,393,164,354,221,339,293,272,359,309,442,277,506,237,490,150,583,119
0,530,600,33,527,394,57,38,17,13,112,471,0,182,460,0,88,393,164,354,221,339,293,272,359,309,442,277,506,237,490,150,583,119,600,33
0,405,600,314,159,267,29,80,190,0,412,540,0,499,504,0,0,405,64,376,152,374,197,294,283,290,332,316,390,261,470,297,559,287,600,314
0,211,600,237,249,100,63,284,226,42,189,222,0,292,562,0,0,211,35,227,118,239,195,284,266,350,353,357,382,338,404,259,478,247,555,188
0,211,600,237,249,100,63,284,226,42,189,222,0,292,562,0,35,227,118,239,195,284,266,350,353,357,382,338,404,259,478,247,555,188,600,237
0,422,600,321,210,157,58,323,41,0,324,42,0,19,165,0,0,422,165,407,231,335,317,319,393,281,393,281,393,281,460,261,541,296,600,321,
0,290,600,236,142,223,60,221,95,16,3,80,0,375,194,0,0,290,30,319,100,382,166,437,218,476,290,426,366,447,448,396,520,340,571,295
0,290,600,236,142,223,60,221,95,16,3,80,0,375,194,0,30,319,100,382,166,437,218,476,290,426,366,447,448,396,520,340,571,295,600,236
0,378,600,372,79,99,70,341,391,73,44,218,41,167,105,13,209,269,302,252,375,287,375,287,375,287,375,287,455,330,554,316,554,316,600,372,
0,358,600,180,170,563,17,421,362,0,511,359,0,549,487,0,0,358,71,329,162,297,229,239,314,194,385,160,447,179,478,238,559,196,600,180
0,58,600,18,248,468,19,419,345,39,228,492,0,317,467,0,0,58,26,93,26,93,26,93,264,115,352,135,352,135,352,135,424,99,519,69,
0,554,600,54,535,124,0,153,581,0,45,272,0,13,381,0,0,554,24,521,80,453,138,384,146,303,223,240,264,189,353,150,438,176,493,103
0,554,600,54,535,124,0,153,581,0,45,272,0,13,381,0,24,521,80,453,138,384,146,303,223,240,264,189,353,150,438,176,493,103,544,28
0,554,600,54,535,124,0,153,581,0,45,272,0,13,381,0,80,453,138,384,146,303,223,240,264,189,353,150,438,176,493,103,544,28,600,54
0,486,600,577,548,374,18,583,153,0,195,157,0,313,277,0,0,486,181,475,319,576,396,538,396,538,469,598,565,598,600,577,600,577,600,577,
0,463,600,576,541,295,39,170,393,28,491,370,27,355,326,14,0,463,0,463,60,524,147,549,147,549,147,549,147,549,223,524,446,547,600,576,
0,190,600,434,124,421,46,139,444,54,247,423,17,195,479,15,0,190,71,193,133,263,231,251,309,280,402,296,427,338,519,342,570,400,600,434
0,10,600,413,259,557,0,188,585,0,75,276,0,386,412,0,0,10,31,33,115,53,191,93,274,146,358,166,442,219,521,245,508,311,557,361
0,10,600,413,259,557,0,188,585,0,75,276,0,386,412,0,31,33,115,53,191,93,274,146,358,166,442,219,521,245,508,311,557,361,600,413
0,407,600,486,245,360,35,293,331,0,495,269,0,146,558,0,57,423,57,423,152,436,152,436,355,429,411,492,411,492,600,486,600,486,600,486,
0,432,600,176,278,289,70,509,451,33,463,513,29,213,483,0,0,432,31,406,90,348,149,286,158,189,237,153,295,116,352,120,446,101,507,141
0,432,600,176,278,289,70,509,451,33,463,513,29,213,483,0,31,406,90,348,149,286,158,189,237,153,295,116,352,120,446,101,507,141,600,176
0,244,600,438,250,531,15,151,36,36,228,471,12,279,130,48,0,244,21,282,105,309,180,317,254,342,301,411,354,418,429,425,503,457,600,438
0,382,600,592,387,437,12,382,521,73,538,486,42,240,517,0,0,382,42,367,138,371,230,395,327,391,398,402,484,400,476,495,488,578,550,597
0,382,600,592,387,437,12,382,521,73,538,486,42,240,517,0,42,367,138,371,230,395,327,391,398,402,484,400,476,495,488,578,550,597,600,592
0,471,600,8,387,287,16,476,237,35,519,396,21,270,45,32,0,471,46,422,105,349,177,328,260,280,358,264,414,247,437,160,491,91,581,62
