"Start Loc X","Start Loc Y","Goal Loc X","Goal Loc Y","Obstacle 1 Loc X","Obstacle 1 Loc Y","Obstacle 1 Radius","Obstacle 2 Loc X","Obstacle 2 Loc Y","Obstacle 2 Radius","Obstacle 3 Loc X","Obstacle 3 Loc Y","Obstacle 3 Radius","Obstacle 4 Loc X","Obstacle 4 Loc Y","Obstacle 4 Radius","Prev Sample 1 X","Prev Sample 1 Y","Prev Sample 2 X","Prev Sample 2 Y","Prev Sample 3 X","Prev Sample 3 Y","Prev Sample 4 X","Prev Sample 4 Y","Prev Sample 5 X","Prev Sample 5 Y","Next Sample 1 X","Next Sample 1 Y","Next Sample 2 X","Next Sample 2 Y","Next Sample 3 X","Next Sample 3 Y","Next Sample 4 X","Next Sample 4 Y","Next Sample 5 X","Next Sample 5 Y"
0,454,600,91,62,182,50,417,223,28,150,320,10,51,567,25,144,484,206,479,278,540,351,489,365,397,418,384,426,290,463,248,507,159,514,94
0,454,600,91,62,182,50,417,223,28,150,320,10,51,567,25,206,479,278,540,351,489,365,397,418,384,426,290,463,248,507,159,514,94,600,91
0,417,600,64,315,540,19,120,593,0,452,487,0,31,501,0,0,417,30,391,79,311,151,277,203,231,289,202,345,162,435,189,504,137,528,53
0,417,600,64,315,540,19,120,593,0,452,487,0,31,501,0,30,391,79,311,151,277,203,231,289,202,345,162,435,189,504,137,528,53,600,64
0,71,600,158,482,274,0,548,43,0,311,210,0,44,348,0,0,71,201,210,201,210,382,205,382,205,382,205,460,161,460,161,460,161,505,141
0,545,600,403,527,285,70,252,116,43,505,392,29,308,530,24,0,545,104,495,104,495,198,481,293,452,372,410,461,397,461,397,600,403,600,403
0,544,600,343,388,117,51,169,220,53,521,415,0,65,420,0,0,544,62,564,62,564,62,564,246,582,395,524,395,524,443,442,600,343,600,343
0,226,600,417,494,56,33,505,332,59,373,556,38,461,521,67,0,226,30,259,127,268,213,285,287,219,362,255,452,242,543,283,583,338,600,417
0,31,600,433,113,429,41,566,91,0,598,579,0,422,331,0,0,31,17,88,97,92,144,138,210,122,256,210,335,190,425,204,468,261,564,260
0,31,600,433,113,429,41,566,91,0,598,579,0,422,331,0,17,88,97,92,144,138,210,122,256,210,335,190,425,204,468,261,564,260,585,347
0,31,600,433,113,429,41,566,91,0,598,579,0,422,331,0,97,92,144,138,210,122,256,210,335,190,425,204,468,261,564,260,585,347,600,433
0,109,600,59,118,307,28,195,60,0,158,534,0,264,30,0,0,109,0,109,74,48,315,72,315,72,413,74,475,120,552,96,552,96,552,96
0,533,600,168,67,568,0,384,458,0,326,123,0,113,427,0,0,533,39,489,123,444,204,445,279,447,351,420,403,335,471,267,550,248,600,168
0,257,600,305,384,476,58,530,382,62,418,289,0,342,132,0,0,257,50,231,119,199,179,128,240,158,336,171,412,205,488,240,549,238,600,305
0,105,600,273,479,422,33,495,137,0,238,327,0,514,78,0,99,106,99,106,288,145,288,145,355,166,355,166,515,251,515,251,515,251,515,251
0,406,600,43,324,157,67,257,81,53,294,336,68,400,96,0,0,406,77,376,166,337,248,280,312,252,408,271,475,201,510,180,538,109,600,43
0,283,600,211,217,267,62,319,284,16,331,55,52,278,183,37,0,283,80,261,80,261,211,139,285,118,525,146,525,146,600,211,600,211,600,211
0,96,600,210,110,148,15,254,132,62,436,168,54,3,364,0,46,131,46,131,98,213,98,213,269,303,422,268,505,240,600,210,600,210,600,210
0,186,600,186,197,516,27,358,523,43,241,327,21,286,225,0,0,186,27,170,95,144,180,142,259,168,323,192,390,168,445,157,526,139,600,186
0,471,600,578,421,82,59,416,452,41,184,547,0,62,549,0,0,471,0,471,30,500,30,500,107,500,258,595,258,595,258,595,428,560,512,589
0,499,600,420,124,276,0,92,333,0,475,390,0,77,99,0,0,499,0,499,234,405,328,379,328,379,328,379,411,381,411,381,600,420,600,420
0,439,600,397,132,64,44,117,477,0,209,89,0,100,460,0,0,439,77,419,166,421,215,377,283,305,362,262,436,266,490,262,530,347,600,397
0,317,600,293,316,543,38,154,509,27,146,453,56,204,39,0,0,317,0,317,48,347,48,347,140,369,140,369,140,369,140,369,238,355,335,349
0,377,600,507,290,568,0,532,507,0,135,162,0,134,90,0,96,383,193,401,193,401,274,450,357,448,447,408,461,493,600,507,600,507,600,507
0,233,600,424,349,475,68,60,228,0,5,389,0,481,80,0,0,233,55,235,139,219,221,187,320,187,409,177,446,266,447,317,455,400,537,457
0,233,600,424,349,475,68,60,228,0,5,389,0,481,80,0,55,235,139,219,221,187,320,187,409,177,446,266,447,317,455,400,537,457,600,424
0,310,600,109,226,518,52,316,219,68,251,239,0,388,208,0,0,310,45,292,79,244,158,224,227,154,319,116,406,123,479,135,574,130,600,109
0,509,600,197,339,104,0,470,167,0,191,61,0,184,46,0,0,509,26,489,123,497,153,411,199,333,286,295,384,287,477,268,539,208,600,197
0,156,600,455,298,533,20,255,152,39,464,95,0,43,24,0,0,156,82,175,144,234,197,303,230,368,272,377,292,473,358,483,437,517,528,499
0,156,600,455,298,533,20,255,152,39,464,95,0,43,24,0,82,175,144,234,197,303,230,368,272,377,292,473,358,483,437,517,528,499,600,455
0,34,600,415,99,389,69,178,94,50,289,269,74,315,275,0,0,34,20,36,111,25,185,39,266,55,293,57,330,136,373,219,390,294,347.524,314.287
0,34,600,415,99,389,69,178,94,50,289,269,74,315,275,0,20,36,111,25,185,39,266,55,293,57,330,136,373,219,390,294,347.524,314.287,315,378
0,34,600,415,99,389,69,178,94,50,289,269,74,315,275,0,111,25,185,39,266,55,293,57,330,136,373,219,390,294,347.524,314.287,315,378,369,434
0,34,600,415,99,389,69,178,94,50,289,269,74,315,275,0,185,39,266,55,293,57,330,136,373,219,390,294,347.524,314.287,315,378,369,434,427,448
0,34,600,415,99,389,69,178,94,50,289,269,74,315,275,0,266,55,293,57,330,136,373,219,390,294,347.524,314.287,315,378,369,434,427,448,463,500
0,34,600,415,99,389,69,178,94,50,289,269,74,315,275,0,293,57,330,136,373,219,390,294,347.524,314.287,315,378,369,434,427,448,463,500,549,463
0,34,600,415,99,389,69,178,94,50,289,269,74,315,275,0,330,136,373,219,390,294,347.524,314.287,315,378,369,434,427,448,463,500,549,463,600,415
0,185,600,488,302,119,44,161,504,17,347,342,65,437,343,22,0,185,28,166,115,194,213,177,293,201,356,225,411,289,472,329,511,399,500,492
0,185,600,488,302,119,44,161,504,17,347,342,65,437,343,22,28,166,115,194,213,177,293,201,356,225,411,289,472,329,511,399,500,492,592,499
0,185,600,488,302,119,44,161,504,17,347,342,65,437,343,22,115,194,213,177,293,201,356,225,411,289,472,329,511,399,500,492,592,499,600,488
0,535,600,395,378,475,38,54,93,36,236,311,47,463,39,0,0,535,32,539,130,533,213,518,308,539,403,563,431,506,489,427,513,389,600,395
0,340,600,149,172,254,74,364,490,60,265,112,32,251,520,40,57,375,151,355,151,355,210.874,316.967,210.874,316.967,295,276,295,276,361,272,600,149,600,149
0,441,600,70,214,133,0,564,462,0,75,186,0,279,116,0,0,441,70,386,103,353,184,301,251,277,324,213,392,223,481,181,566,136,600,70
0,126,600,479,381,453,53,361,418,17,451,548,42,418,377,27,0,126,97,123,191,136,267,190,348,207,420,212,461,276,453,329,526,371,580,444
0,126,600,479,381,453,53,361,418,17,451,548,42,418,377,27,97,123,191,136,267,190,348,207,420,212,461,276,453,329,526,371,580,444,600,479
0,387,600,468,202,459,58,205,276,43,142,144,0,90,50,0,0,387,21,457,13,515,54,573,148,571,224,533,300,481,377,449,433,475,518,426
0,387,600,468,202,459,58,205,276,43,142,144,0,90,50,0,21,457,13,515,54,573,148,571,224,533,300,481,377,449,433,475,518,426,600,468
0,522,600,271,531,468,22,239,289,26,103,463,0,559,180,0,0,522,0,522,90,496,90,496,262,427,262,427,490,353,490,353,525,333,600,271
0,307,600,35,106,243,69,84,424,0,100,498,0,471,74,0,0,307,73,325,167,301,226,233,280,231,353,175,414,96,500,127,517,34,600,35
0,53,600,432,152,246,53,572,93,20,384,438,14,101,238,0,0,53,37,31,129,59,147,95,207,173,248,245,278,305,344,374,421,411,511,412
0,53,600,432,152,246,53,572,93,20,384,438,14,101,238,0,37,31,129,59,147,95,207,173,248,245,278,305,344,374,421,411,511,412,600,432
0,330,600,594,533,308,18,163,426,0,163,338,0,156,63,0,0,330,14,346,71,426,157,471,240,452,313,466,393,475,445,474,483,559,560,555
0,330,600,594,533,308,18,163,426,0,163,338,0,156,63,0,14,346,71,426,157,471,240,452,313,466,393,475,445,474,483,559,560,555,600,594
0,510,600,86,285,488,72,140,360,62,346,152,36,76,421,64,0,510,66,521,165,515,249,564,347,560,406,508,414,411,480,350,530,315,594,246
0,510,600,86,285,488,72,140,360,62,346,152,36,76,421,64,66,521,165,515,249,564,347,560,406,508,414,411,480,350,530,315,594,246,545,169
0,510,600,86,285,488,72,140,360,62,346,152,36,76,421,64,165,515,249,564,347,560,406,508,414,411,480,350,530,315,594,246,545,169,600,86
0,409,600,93,514,136,64,145,254,32,539,384,0,281,292,0,0,409,44,404,133,371,199,311,249,248,331,223,381,168,450.086,139.317,444,49,515,18
0,409,600,93,514,136,64,145,254,32,539,384,0,281,292,0,44,404,133,371,199,311,249,248,331,223,381,168,450.086,139.317,444,49,515,18,587,24
0,409,600,93,514,136,64,145,254,32,539,384,0,281,292,0,133,371,199,311,249,248,331,223,381,168,450.086,139.317,444,49,515,18,587,24,600,93
0,322,600,53,388,512,58,40,241,17,345,424,18,304,186,0,0,322,65,329,144,279,225,300,304,256,363,196,393,107,399,19,482,41,559,10
0,322,600,53,388,512,58,40,241,17,345,424,18,304,186,0,65,329,144,279,225,300,304,256,363,196,393,107,399,19,482,41,559,10,600,53
0,557,600,518,546,293,0,154,429,0,439,257,0,31,586,0,68,540,68,540,68,540,218,545,218,545,218,545,377,500,537,489,537,489,600,518
0,599,600,554,26,347,0,421,301,0,590,321,0,342,281,0,41,552,41,552,204,540,204,540,204,540,204,540,295,574,369,553,369,553,507,541
0,399,600,91,282,463,50,149,385,63,172,167,0,475,365,0,0,399,60,391,122,317,212,323,243,339,315,276,362,218,433,193,512,134,600,91
0,221,600,570,199,444,57,449,231,32,225,240,0,542,120,0,0,221,28,228,118,269,174,316,240,383,319,405,380,472,476,483,568,480,600,570
0,102,600,214,318,444,39,519,165,57,336,589,0,15,474,0,0,102,0,102,0,102,78,159,78,159,160,158,160,158,412,239,462,228,600,214
0,23,600,534,44,259,31,524,459,72,240,148,55,109,80,10,0,23,43,31,129,70,166,159,211,205,254,287,273,368,311,405,330,459,382,521
0,23,600,534,44,259,31,524,459,72,240,148,55,109,80,10,43,31,129,70,166,159,211,205,254,287,273,368,311,405,330,459,382,521,464,541
0,23,600,534,44,259,31,524,459,72,240,148,55,109,80,10,129,70,166,159,211,205,254,287,273,368,311,405,330,459,382,521,464,541,532,565
0,23,600,534,44,259,31,524,459,72,240,148,55,109,80,10,166,159,211,205,254,287,273,368,311,405,330,459,382,521,464,541,532,565,600,534
0,389,600,249,562,139,0,65,274,0,422,91,0,337,258,0,0,389,43,318,109,296,145,227,227,234,307,223,363,203,442,186,484,276,567,221
0,389,600,249,562,139,0,65,274,0,422,91,0,337,258,0,43,318,109,296,145,227,227,234,307,223,363,203,442,186,484,276,567,221,600,249
0,410,600,339,6,485,0,367,448,0,167,301,0,222,523,0,0,410,0,410,69,375,69,375,250,395,250,395,336,437,416,462,416,462,475,435
0,186,600,262,184,537,32,157,493,28,70,486,54,525,289,73,0,186,32,218,121,193,190,183,271,131,360,135,429,204,512,212,581,201,600,262
0,148,600,78,523,44,35,120,466,38,500,105,0,333,193,0,0,148,0,148,99,154,264,229,359,250,450,252,450,252,556,144,600,78,600,78
0,45,600,107,460,527,61,174,384,57,185,359,73,292,115,10,0,45,0,45,74,84,331,126,331,126,331,126,423,117,501,98,501,98,600,107
0,24,600,127,358,427,10,99,312,57,219,48,0,52,171,0,91,57,145,77,145,77,225,122,504,112,504,112,600,127,600,127,600,127,600,127
0,11,600,527,473,74,65,261,296,38,370,37,34,367,98,19,0,11,46,50,107,112,171,123,251,173,316,248,397,273,391,354,397,433,463,481
0,11,600,527,473,74,65,261,296,38,370,37,34,367,98,19,46,50,107,112,171,123,251,173,316,248,397,273,391,354,397,433,463,481,508,532
0,11,600,527,473,74,65,261,296,38,370,37,34,367,98,19,107,112,171,123,251,173,316,248,397,273,391,354,397,433,463,481,508,532,600,527
0,160,600,494,192,555,25,313,310,0,430,215,0,314,240,0,0,160,29,196,124,215,203,267,278,287,372,313,438,333,535,355,591,436,600,494
0,130,600,409,178,166,0,530,28,0,286,208,0,158,341,0,0,130,41,152,117,177,214,162,307,176,392,215,477,262,571,255,587,344,600,409
0,221,600,155,43,537,15,200,400,53,254,223,33,56,68,0,0,221,0,221,149,234,319,300,319,300,453,209,453,209,453,209,453,209,532,175
0,494,600,196,214,239,71,544,440,0,557,168,0,152,291,0,0,494,44,483,118,436,179,399,249,352,342,338,422,343,462,290,510,207,600,196
0,286,600,391,448,396,53,274,451,31,215,269,0,248,318,0,0,286,59,336,139,370,219,420,306,417,346,481,397,523,487,527,560,475,600,391
0,566,600,284,273,253,39,235,248,55,506,20,0,264,40,0,0,566,237,499,295,446,375,415,544,345,544,345,544,345,544,345,600,284,600,284
0,299,600,13,245,525,59,565,53,16,544,192,0,204,241,0,0,299,0,299,112,248,186,202,186,202,265,171,332,105,332,105,332,105,517,63
0,396,600,45,538,68,46,390,460,31,284,317,39,64,152,0,0,396,4,375,100,353,152,288,231,240,301,207,353,183,433,196,486,168,570,115
0,396,600,45,538,68,46,390,460,31,284,317,39,64,152,0,4,375,100,353,152,288,231,240,301,207,353,183,433,196,486,168,570,115,600,45
0,486,600,239,251,527,47,290,455,0,98,217,0,313,220,0,0,486,75,424,107,345,182,293,248,283,320,214,347,136,429,145,516,178,592,141
0,486,600,239,251,527,47,290,455,0,98,217,0,313,220,0,75,424,107,345,182,293,248,283,320,214,347,136,429,145,516,178,592,141,600,239
0,343,600,349,223,142,57,293,558,0,216,453,0,91,399,0,2,336,2,336,98,311,98,311,98,311,98,311,98,311,187,284,276,291,276,291
0,596,600,599,248,401,51,129,353,0,398,559,0,47,323,0,0,596,25,590,119,568,188,525,262,492,348,511,426,478,513,476,518,549,600,599
0,393,600,28,86,147,68,52,183,42,350,134,0,314,572,0,0,393,92,392,178,375,263,373,311,294,345,255,432,227,419,155,463,121,510,50
0,393,600,28,86,147,68,52,183,42,350,134,0,314,572,0,92,392,178,375,263,373,311,294,345,255,432,227,419,155,463,121,510,50,600,28
0,454,600,245,299,342,52,435,323,0,313,98,0,140,73,0,0,454,78,403,160,349,206,268,296,228,350,190,425,165,523,156,599,208,600,245
0,361,600,334,383,504,43,408,46,0,450,31,0,53,139,0,0,361,43,393,107,375,196,398,274,420,366,456,459,451,523,500,577,473,564,399
0,361,600,334,383,504,43,408,46,0,450,31,0,53,139,0,43,393,107,375,196,398,274,420,366,456,459,451,523,500,577,473,564,399,600,334
0,447,600,560,152,233,0,193,8,0,517,84,0,394,381,0,0,447,75,445,153,383,207,423,262,473,342,436,417,439,494,486,541,533,600,560
0,206,600,6,8,245,0,254,182,0,224,16,0,261,119,0,54,173,54,173,54,173,140,136,228,125,323,105,396,94,472,105,551,68,600,6
0,136,600,219,364,159,71,396,395,65,191,232,47,143,345,0,0,136,94,159,271,183,341,245,428,210,512,195,512,195,512,195,600,219,600,219
0,100,600,471,345,151,36,412,332,15,377,337,24,165,382,0,0,100,23,138,53,205,122,262,192,302,258,374,336,433,400,505,494,474,527,520
0,100,600,471,345,151,36,412,332,15,377,337,24,165,382,0,23,138,53,205,122,262,192,302,258,374,336,433,400,505,494,474,527,520,600,471
0,374,600,393,39,325,14,102,173,57,213,528,57,207,514,0,76,385,191,367,281,372,372,361,600,393,600,393,600,393,600,393,600,393,600,393
0,357,600,264,368,478,0,173,367,0,223,594,0,21,521,0,0,357,48,360,118,364,156,310,240,362,336,372,417,334,457,281,538,317,600,264
0,72,600,523,492,257,22,458,537,42,395,160,71,330,398,60,0,72,76,69,162,111,244,150,321,184,378,253,465,255,502,341,559,398,573,480
0,72,600,523,492,257,22,458,537,42,395,160,71,330,398,60,76,69,162,111,244,150,321,184,378,253,465,255,502,341,559,398,573,480,600,523
0,136,600,422,470,115,45,108,65,0,172,477,0,482,289,0,0,136,24,174,104,201,167,266,244,310,331,356,398,313,477,317,509,389,600,422
0,476,600,139,141,166,0,524,330,0,257,378,0,550,31,0,0,476,53,462,139,429,232,429,293,351,368,355,436,294,498,276,527,214,555,119
0,476,600,139,141,166,0,524,330,0,257,378,0,550,31,0,53,462,139,429,232,429,293,351,368,355,436,294,498,276,527,214,555,119,600,139
0,438,600,386,147,422,26,398,484,27,308,220,0,350,168,0,72,375,72,375,169,381,328,398,328,398,328,398,328,398,328,398,417,407,490,351
0,300,600,512,283,385,31,472,36,26,237,359,11,228,24,0,0,300,55,288,143,289,213,278,293,255,381,274,457,245,501,282,507,367,583,420
0,300,600,512,283,385,31,472,36,26,237,359,11,228,24,0,55,288,143,289,213,278,293,255,381,274,457,245,501,282,507,367,583,420,600,512
0,27,600,147,449,248,66,557,20,12,214,553,0,128,456,0,0,27,67,82,67,82,210,145,277,125,370,109,461,120,560,120,560,120,600,147
0,417,600,388,228,165,0,23,493,0,7,394,0,257,153,0,0,417,88,395,177,379,316,304,316,304,316,304,382,325,545,357,545,357,600,388
0,75,600,544,520,217,26,226,194,42,268,191,0,440,188,0,0,75,50,106,55,204,108,257,183,278,278,285,335,236,392,298,432,361,476,430
0,75,600,544,520,217,26,226,194,42,268,191,0,440,188,0,50,106,55,204,108,257,183,278,278,285,335,236,392,298,432,361,476,430,565,469
0,75,600,544,520,217,26,226,194,42,268,191,0,440,188,0,55,204,108,257,183,278,278,285,335,236,392,298,432,361,476,430,565,469,600,544
0,179,600,124,501,148,23,338,149,0,595,232,0,275,240,0,0,179,33,199,117,185,117,185,270,128,270,128,446,112,446,112,446,112,542,86
0,380,600,354,108,111,0,496,366,0,544,467,0,595,215,0,0,380,78,359,160,394,234,395,303,383,384,368,462,422,493,496,562,474,579,389
0,380,600,354,108,111,0,496,366,0,544,467,0,595,215,0,78,359,160,394,234,395,303,383,384,368,462,422,493,496,562,474,579,389,600,354
0,303,600,571,450,38,0,297,596,0,48,477,0,545,508,0,0,303,54,352,102,428,175,458,232,457,297,461,356,518,439,534,516,490,554,563
0,303,600,571,450,38,0,297,596,0,48,477,0,545,508,0,54,352,102,428,175,458,232,457,297,461,356,518,439,534,516,490,554,563,600,571
0,38,600,293,520,284,69,410,444,59,327,246,0,451,465,0,0,38,98,24,180,61,260,111,320,186,340,282,427,285,491,359,583,354,600,293
0,526,600,269,145,450,43,160,456,59,499,300,0,129,250,0,0,526,94,538,158,527,216,505,292,559,345,485,397,424,426,334,472,302,508,231
0,526,600,269,145,450,43,160,456,59,499,300,0,129,250,0,94,538,158,527,216,505,292,559,345,485,397,424,426,334,472,302,508,231,600,269
0,293,600,566,406,151,31,507,349,52,140,467,46,294,547,10,0,293,34,299,110,337,192,370,279,405,367,429,458,439,496,513,554,555,600,566
0,596,600,243,116,16,0,279,4,0,332,339,0,345,444,0,0,596,45,537,125,483,214,444,272,399,339,402,366,309,413,281,457,267,514,235
0,596,600,243,116,16,0,279,4,0,332,339,0,345,444,0,45,537,125,483,214,444,272,399,339,402,366,309,413,281,457,267,514,235,600,243
0,280,600,357,175,238,68,20,465,15,398,540,31,215,571,0,0,280,51,344,121,411,191,424,274,421,357,372,446,341,486,304,572,319,600,357
0,124,600,541,199,493,24,109,257,0,51,288,0,295,160,0,0,124,79,116,168,133,265,136,346,154,424,192,509,240,534,306,536,381,519,444
0,124,600,541,199,493,24,109,257,0,51,288,0,295,160,0,79,116,168,133,265,136,346,154,424,192,509,240,534,306,536,381,519,444,490,525
0,124,600,541,199,493,24,109,257,0,51,288,0,295,160,0,168,133,265,136,346,154,424,192,509,240,534,306,536,381,519,444,490,525,567,543
0,124,600,541,199,493,24,109,257,0,51,288,0,295,160,0,265,136,346,154,424,192,509,240,534,306,536,381,519,444,490,525,567,543,600,541
0,299,600,404,214,202,11,222,111,19,333,295,0,258,408,0,0,299,58,346,58,346,363,271,363,271,436,335,509,377,600,404,600,404,600,404
0,499,600,78,382,248,35,402,208,50,191,138,0,80,216,0,0,499,77,442,159,391,227,355,262,267,309,181,349,112,393,91,458,73,531,135
0,499,600,78,382,248,35,402,208,50,191,138,0,80,216,0,77,442,159,391,227,355,262,267,309,181,349,112,393,91,458,73,531,135,600,78
0,250,600,294,505,333,0,215,558,0,339,361,0,115,206,0,0,250,80,235,174,220,233,291,311,322,369,356,385,441,459,481,532,425,531,349
0,250,600,294,505,333,0,215,558,0,339,361,0,115,206,0,80,235,174,220,233,291,311,322,369,356,385,441,459,481,532,425,531,349,600,294
0,55,600,134,469,492,26,4,282,0,477,478,0,2,168,0,0,55,65,92,141,128,169,105,242,137,285,99,352,159,445,182,504,112,600,134
0,137,600,20,202,123,38,379,225,0,179,491,0,238,174,0,0,137,83,192,179,218,267,176,342,231,399,247,433,323,510,262,530,194,512,118
0,137,600,20,202,123,38,379,225,0,179,491,0,238,174,0,83,192,179,218,267,176,342,231,399,247,433,323,510,262,530,194,512,118,555,49
0,137,600,20,202,123,38,379,225,0,179,491,0,238,174,0,179,218,267,176,342,231,399,247,433,323,510,262,530,194,512,118,555,49,600,20
0,258,600,400,105,252,12,139,376,42,490,405,43,72,181,0,73,279,158,291,254,299,336,314,405,365,501,341,501,341,501,341,591,310,600,400
0,352,600,137,341,389,22,141,566,24,478,329,0,500,531,0,0,352,58,340,142,391,237,376,289,333,362,266,430,216,499,170,538,120,600,137
0,433,600,352,519,194,25,183,110,37,308,426,20,500,420,0,0,433,149,491,246,511,331,482,331,482,331,482,409,439,459,378,525,377,600,352
0,42,600,389,152,429,62,496,254,48,250,110,41,285,60,0,0,42,94,69,161,136,222,211,305,264,354,226,429,291,504,337,544,380,600,389
0,256,600,83,328,338,25,333,216,0,43,552,0,210,394,0,0,256,22,233,105,197,155,145,155,145,248,110,248,110,320,49,600,83,600,83
0,261,600,509,277,349,14,476,93,70,88,128,0,377,61,0,62,288,223,350,223,350,299,370,374,428,455,470,455,470,537,505,537,505,537,505
0,321,600,109,264,152,60,69,370,32,507,280,0,453,74,0,0,321,64,335,152,294,224,229,294,242,376,187,419,163,455,91,522,54,600,109
0,201,600,274,398,129,46,319,219,67,582,193,0,215,580,0,0,201,0,201,0,201,178,255,250,258,330,301,330,301,330,301,507,310,600,274
0,307,600,240,314,224,11,162,439,65,336,311,0,576,466,0,98,302,98,302,98,302,98,302,339,287,487,311,487,311,600,240,600,240,600,240
0,362,600,307,332,576,22,136,199,70,114,388,10,202,197,68,0,362,14,361,100,410,151,464,237,499,324,488,382,435,415,380,481,388,540,365
0,362,600,307,332,576,22,136,199,70,114,388,10,202,197,68,14,361,100,410,151,464,237,499,324,488,382,435,415,380,481,388,540,365,600,307
0,560,600,6,259,447,57,466,231,65,166,88,18,362,256,0,0,560,64,522,132,451,198,376,276,319,352,270,399,184,449,111,529,55,600,6
0,239,600,451,341,374,22,90,583,0,372,27,0,471,180,0,0,239,216,280,216,280,297,273,372,335,372,335,372,335,372,335,526,419,600,451
0,372,600,326,223,487,26,266,40,0,42,539,0,263,87,0,0,372,0,372,94,418,184,437,184,437,258,465,441,409,441,409,514,351,600,326
0,119,600,265,135,117,0,363,543,0,464,356,0,512,559,0,0,119,58,92,132,99,207,136,289,193,372,170,436,203,471,280,552,312,600,265
0,252,600,358,543,46,37,587,379,0,338,81,0,313,348,0,0,252,34,276,108,299,203,319,238,386,325,410,390,479,458,460,548,431,600,358
0,590,600,322,258,421,40,503,455,60,239,271,73,66,145,65,0,590,17,542,61,454,126,399,138,316,143,222,174,134,234,165,324,206,358,296
0,590,600,322,258,421,40,503,455,60,239,271,73,66,145,65,17,542,61,454,126,399,138,316,143,222,174,134,234,165,324,206,358,296,440,308
0,590,600,322,258,421,40,503,455,60,239,271,73,66,145,65,61,454,126,399,138,316,143,222,174,134,234,165,324,206,358,296,440,308,531,304
0,590,600,322,258,421,40,503,455,60,239,271,73,66,145,65,126,399,138,316,143,222,174,134,234,165,324,206,358,296,440,308,531,304,600,322
0,560,600,507,71,263,42,484,314,25,438,74,71,198,290,47,0,560,81,513,81,513,173,535,267,533,357,554,357,554,449,569,520,566,600,507
0,250,600,525,521,416,62,384,251,27,68,211,48,259,429,16,0,250,0,250,163,284,163,284,163,284,292,414,292,414,371,453,371,453,442,518
0,522,600,274,135,542,0,114,396,0,456,260,0,477,490,0,58,514,58,514,125,445,125,445,125,445,223,434,305,387,387,339,464,313,532,307
0,63,600,425,284,377,31,58,229,0,546,35,0,364,392,0,0,63,28,65,116,104,166,181,248,200,333,192,386,228,483,214,530,258,543,357
0,63,600,425,284,377,31,58,229,0,546,35,0,364,392,0,28,65,116,104,166,181,248,200,333,192,386,228,483,214,530,258,543,357,600,425
0,182,600,67,299,112,58,88,187,34,503,155,51,363,505,57,0,182,42,163,132,141,198,168,292,182,369,166,419,96,475,88,545,36,600,67
0,599,600,457,356,187,15,239,545,18,554,509,29,329,194,0,0,599,61,571,113,517,166,474,238,435,293,411,382,444,465,404,528,476,600,457
0,599,600,112,128,140,12,214,548,24,503,293,12,479,499,61,0,599,58,519,126,465,180,394,219,370,286,361,345,329,381,271,467,226,526,175
0,599,600,112,128,140,12,214,548,24,503,293,12,479,499,61,58,519,126,465,180,394,219,370,286,361,345,329,381,271,467,226,526,175,600,112
0,74,600,287,327,70,0,261,286,0,302,20,0,138,518,0,0,74,0,74,68,94,68,94,68,94,136,165,136,165,219,220,491,152,530,234
0,426,600,152,411,223,0,151,527,0,299,495,0,384,83,0,0,426,17,421,105,390,159,314,231,284,320,247,378,199,462,190,524,114,600,152
0,340,600,458,105,517,44,164,16,0,168,102,0,134,165,0,0,340,16,370,103,410,169,437,247,429,295,451,349,457,441,449,508,472,600,458
0,454,600,400,227,547,0,51,496,0,398,533,0,433,510,0,50,465,50,465,135,450,135,450,211,494,308,487,308,487,542,434,542,434,600,400
0,139,600,7,519,177,0,319,310,0,134,45,0,495,454,0,0,139,0,139,213,86,307,65,403,72,403,72,490,55,490,55,583,31,583,31
0,24,600,232,243,392,25,393,60,0,522,513,0,584,328,0,0,24,83,52,131,118,140,196,217,251,294,275,381,315,468,305,547,250,600,232
0,331,600,468,449,377,34,483,400,0,232,575,0,520,555,0,0,331,69,354,144,356,193,398,260,472,343,470,393,525,474,533,502,526,573,483
0,331,600,468,449,377,34,483,400,0,232,575,0,520,555,0,69,354,144,356,193,398,260,472,343,470,393,525,474,533,502,526,573,483,600,468
0,587,600,211,364,451,61,63,229,32,67,597,0,356,6,0,0,587,54,525,128,463,214,459,277,427,327,364,406,308,445,288,499,229,594,208
0,331,600,439,469,259,58,30,95,14,64,465,61,393,31,0,0,331,53,305,53,305,223,251,313,277,313,277,389,298,389,298,456,328,456,328
0,420,600,332,432,222,0,421,53,0,483,408,0,270,135,0,0,420,187,442,187,442,308,376,308,376,353,320,442,336,442,336,525,308,525,308
0,256,600,297,377,374,0,521,389,0,87,440,0,355,400,0,0,256,159,238,159,238,257,241,343,237,406,275,406,275,508,325,600,297,600,297
0,275,600,448,37,549,0,511,209,0,320,469,0,545,588,0,0,275,25,345,88,359,174,409,235,455,297,417,356,450,393,514,461,554,547,510
0,275,600,448,37,549,0,511,209,0,320,469,0,545,588,0,25,345,88,359,174,409,235,455,297,417,356,450,393,514,461,554,547,510,600,448
0,400,600,457,45,431,45,319,267,53,467,156,53,188,391,0,0,400,40,317,103,273,180,296,268,333,319,403,389,398,446,383,543,384,600,457
0,354,600,246,212,347,38,112,421,48,470,34,28,449,65,50,0,354,61,378,85.0362,381.289,159,318,242,268,321,233,411,204,501,204,565,178,600,246
