Start Loc X,Start Loc Y,Goal Loc X,Goal Loc Y,Obstacle 1 Loc X,Obstacle 1 Loc Y,Obstacle 1 Radius,Obstacle 2 Loc X,Obstacle 2 Loc Y,Obstacle 2 Radius,Obstacle 3 Loc X,Obstacle 3 Loc Y,Obstacle 3 Radius,Obstacle 4 Loc X,Obstacle 4 Loc Y,Obstacle 4 Radius,Predicted Mean X,Predicted Mean Y,Predicted SXX,Predicted SYY,Predicted SXY
0,122,600,466,369,479,68,456,244,35,442,561,0,200,219,0,302.273,296.636,39147.8,15967.5,24626.5
0,438,600,140,38,101,0,169,588,0,80,134,0,253,31,0,292.667,374.833,41230.4,18179.8,-23077.5
0,155,600,150,47,17,0,389,518,0,186,11,0,179,175,0,301.444,94.4444,45691.3,1859.28,1139.03
0,45,600,520,63,468,15,376,126,69,343,484,73,577,206,0,300.333,252.083,38648.1,34445,35167
0,519,600,130,199,247,0,403,45,0,85,564,0,202,306,0,270.923,250,40167.7,23800.3,-26861.7
0,42,600,154,294,484,30,394,233,0,566,418,0,65,147,0,307.556,94.1111,46070.8,1027.11,4892.93
0,336,600,109,435,277,12,118,547,51,440,476,0,586,206,0,291.5,155.083,46339,8864.81,-17416.7
0,261,600,177,125,76,47,487,516,61,257,328,59,173,491,0,286.364,240.727,37984.2,1376.42,-2284.29
0,125,600,449,93,316,60,317,284,41,367,37,0,270,257,0,311.077,229.846,42754.9,13130.6,20607.8
0,453,600,396,71,265,0,151,354,0,372,566,0,97,190,0,272.667,324.583,38663.2,7445.9,3896.39
0,138,600,150,290,168,69,121,156,68,31,58,19,128,507,0,274.071,311.929,45715.6,13030.7,-3492.76
0,176,600,65,230,456,69,75,71,57,398,439,35,448,204,0,275.3,134.7,38381.6,4012.9,-10851.7
0,97,600,128,326,448,35,555,240,23,86,240,42,60,304,20,289.909,135.909,41218.5,1111.29,3213.79
0,374,600,161,463,193,57,246,505,61,220,227,66,393,451,0,342.8,287.6,47023.7,4093.16,-11496.5
0,363,600,311,343,212,0,207,187,0,490,30,0,397,425,0,296,371.111,42054.8,1238.11,-4846.37
0,211,600,565,561,330,28,544,153,34,155,448,62,333,529,63,304.6,384.3,52010.3,9954.01,20856.4
0,35,600,562,212,497,43,421,438,11,337,71,0,442,455,0,303.538,346.615,32127.4,45550.9,35686.1
0,97,600,8,196,257,64,452,224,34,433,103,38,12,89,0,300.125,45.5,42439.3,1056.57,-5747.64
0,257,600,568,519,225,0,150,320,0,405,406,0,564,340,0,306.273,433.545,44990.8,16878.5,27115.3
0,463,600,424,349,262,51,383,47,37,199,322,71,299,75,0,269.5,294.643,46592.9,11005.5,5231.19
0,52,600,405,324,205,72,303,191,0,462,392,0,43,111,0,312.167,252.917,48080.3,11739.5,22009.3
0,385,600,453,18,92,0,508,114,0,490,347,0,90,134,0,294.444,415.111,44654.5,816.861,559.444
0,92,600,3,400,66,55,158,229,65,350,387,0,55,336,0,290.889,96,45286.4,2854.5,-6673.5
0,553,600,438,256,392,35,391,449,44,570,328,23,580,559,0,294.333,522.222,43831.5,1555.94,-6314.08
0,551,600,155,311,284,69,379,246,29,248,166,0,180,441,0,316.545,383.455,43460.3,14442.1,-24321.9
0,62,600,593,54,68,0,583,207,0,405,517,0,319,218,0,326.667,264.6,32262.4,46833.7,32405.1
0,162,600,480,238,250,55,20,57,0,168,312,0,34,305,0,292.7,332.3,48384,7600.68,17379.7
0,14,600,556,153,295,69,399,187,66,257,531,0,464,383,0,217,396.643,40970.8,36175,29022.5
0,183,600,138,457,33,31,509,358,49,219,387,54,466,438,35,322.111,136.333,42712.4,1671.75,-2822.04
0,501,600,408,267,69,54,389,222,20,368,329,0,21,249,0,276.6,459.2,40578.9,4353.51,-11404.8
0,156,600,289,521,146,55,206,88,72,151,61,10,501,510,19,284.444,281.333,42877.8,3268.25,7641.08
0,367,600,269,193,230,37,266,416,57,109,130,65,108,65,64,300.889,315,43810.6,766.25,-3088.62
0,138,600,568,135,229,47,200,305,27,597,310,0,362,66,0,248.615,372,47440.8,19267,26334.7
0,329,600,191,227,97,0,259,575,0,362,506,0,59,58,0,307.455,286.818,43318.3,2808.56,-7424.51
0,374,600,421,270,204,73,330,205,19,90,220,71,297,283,73,281.444,425.667,43187.5,871.25,4266.92
0,348,600,407,32,273,0,100,212,0,538,429,0,248,408,0,312.556,354.444,48047,1435.78,6821.1
0,273,600,73,47,475,13,370,399,44,181,351,0,200,302,0,302,134.636,43312.8,4081.25,-9987.8
0,353,600,39,285,108,52,156,43,0,573,439,0,583,140,0,297.727,115.909,42523.8,12469.7,-18978.8
0,239,600,523,505,187,29,455,77,0,591,169,0,313,121,0,312.273,435.091,37412,14172.7,21510
0,117,600,325,372,101,44,283,240,39,166,512,57,418,116,0,317.9,241.4,43128.1,3965.82,10658
0,7,600,264,114,390,64,118,458,36,242,137,30,489,309,0,287.182,191.364,44456.8,13908.9,21292
0,483,600,385,74,406,15,498,225,30,278,123,51,404,582,0,317.364,409.364,42133.5,2281.05,-2890.55
0,24,600,522,49,255,40,347,283,22,158,338,60,475,320,40,285.533,274.733,30270.3,37347.8,30177
0,340,600,23,260,155,73,443,23,0,217,544,0,525,408,0,346.167,262.083,49636.5,13766.6,-20822.7
0,93,600,396,95,45,18,450,413,0,117,86,0,388,192,0,302.364,275,37205.9,11511.8,19627.2
0,131,600,39,45,37,37,238,14,0,195,182,0,203,121,0,314.889,119.333,41247.1,3451.25,-8847.83
0,570,600,415,112,491,58,136,186,11,0,51,0,570,363,0,269.363,526.651,43146.7,3998.06,-11101.4
0,256,600,385,342,137,23,334,523,44,482,154,68,496,241,0,292,304.2,44082.9,3250.4,10760.2
0,529,600,470,540,473,49,467,139,49,137,202,49,393,484,23,-1,-1,-1,-1,-1
0,67,600,478,39,479,16,548,151,17,55,68,0,345,181,0,300,223.667,37618.4,24289,28604.7
0,549,600,561,432,127,51,152,229,30,383,493,36,350,195,0,304.8,562.9,47721.7,1301.43,-3268.91
0,3,600,138,153,158,22,542,504,51,73,364,25,450,201,0,289.8,53.9,43216,1563.66,6496.2
0,186,600,479,267,352,63,119,592,0,122,447,0,351,180,0,349.909,291.727,39120.3,9272.02,16206.5
0,190,600,505,195,275,26,231,351,42,535,306,40,409,138,72,339.013,267.434,32251.8,29006.6,24016.6
0,48,600,471,321,377,41,89,540,0,308,286,0,389,13,0,284.917,275.667,36320.8,24637.3,29268.4
0,579,600,23,394,371,56,25,195,0,62,358,0,561,297,0,287.462,288.308,43698.6,35709.9,-39014.6
0,159,600,591,498,517,63,179,339,0,139,237,0,197,118,0,371.933,231.4,43141.5,37206.3,28715
0,570,600,356,160,402,21,232,177,31,537,187,0,226,524,0,284.111,428,42193.6,5280.25,-13543.8
0,451,600,162,380,101,45,163,344,0,268,412,0,4,503,0,339.417,367.833,34206.8,13056.3,-18181.4
0,77,600,310,541,273,0,187,169,0,89,111,0,517,186,0,325.636,149,46489.5,5674.8,13610.9
0,166,600,547,239,443,57,439,508,26,423,131,59,347,390,0,339.154,301.769,46911.6,13876.4,18781.8
0,189,600,357,187,505,68,327,391,18,395,163,23,255,376,68,297.3,248.7,46194.2,2599.34,3840.54
0,576,600,432,523,118,74,335,578,0,110,156,0,311,174,0,319.4,531.2,43929.4,2462.84,-7143.98
0,490,600,182,85,106,10,119,396,14,339,545,0,61,170,0,292.929,306.214,40563.5,10476.8,-13819.9
0,173,600,587,353,438,51,73,100,48,466,326,0,122,221,0,200.467,455.2,39075.3,18078.5,15979.1
0,440,600,458,200,488,47,167,560,25,598,480,0,563,550,0,307.6,438.8,39836.3,1687.51,4622.02
0,220,600,79,215,344,33,32,76,0,415,384,0,391,274,0,316.3,148.6,47459.1,1324.27,-5415.76
0,264,600,141,112,252,39,270,282,50,506,422,18,501,545,0,303.273,109.727,42173,6224.22,-11868.5
0,251,600,134,450,448,45,169,483,60,142,268,68,13,451,12,313.833,305.5,42393.6,5645.18,-6974.18
0,33,600,426,310,380,0,13,49,0,141,283,0,532,594,0,346.067,154.8,41264.1,16908.5,21216.6
0,488,600,537,317,95,32,133,111,16,400,323,52,524,254,25,295.3,540.1,39489.1,903.211,812.745
0,43,600,225,219,274,47,137,238,11,513,122,68,284,80,70,274.6,158.8,44329.6,6890.4,15740.1
0,48,600,444,486,212,0,453,486,0,401,410,0,41,274,0,250.154,343.538,44008.3,23416.4,28467.6
0,438,600,322,201,261,61,480,360,15,47,245,34,289,548,0,313.727,338,39141.6,5904,-13067.6
0,4,600,267,93,321,20,48,537,0,399,481,0,119,416,0,293.636,158.727,45596.5,7196.82,16551.9
0,87,600,501,549,357,12,233,302,58,369,55,35,224,171,0,338.923,293.538,33956.6,28262.1,29217.4
0,294,600,39,390,483,67,276,372,0,549,230,0,540,413,0,277.556,154.778,41862.5,9056.2,-18969
0,53,600,73,256,272,55,405,101,22,414,97,12,44,545,0,311.078,126.452,40262.4,2826.57,2104.26
0,294,600,125,229,173,0,216,321,0,186,74,0,415,57,0,310.636,256.091,45585.5,3967.89,-11165.9
0,522,600,207,274,540,0,97,365,0,209,87,0,193,576,0,262.769,234.538,42985.7,21461.4,-24114.5
0,126,600,576,501,259,17,316,444,58,115,242,31,95,256,73,332.385,306,30600.6,28148.2,25040.1
0,580,600,16,47,208,20,87,430,59,0,237,0,143,93,0,305.769,327,28139.4,52676.3,-35219.8
0,187,600,123,187,583,16,349,283,10,231,87,0,109,253,0,297.727,232.545,43131.2,4098.07,-1790.14
0,367,600,519,502,168,25,177,102,45,96,154,72,489,85,33,299.9,428.4,39060.8,4344.49,11830.6
0,133,600,572,227,112,29,404,401,62,161,486,0,578,311,0,290.727,349,39416.8,25735.4,31185.7
0,242,600,525,247,214,0,487,196,0,289,438,0,125,464,0,299.8,402.1,39564.2,8978.99,18108.6
0,573,600,289,177,546,37,309,327,14,416,253,54,316,228,0,295.082,412.923,39874.6,10703.5,-19707.6
0,336,600,302,191,136,37,431,549,10,379,413,51,304,351,0,284.556,350.667,41659.3,1121.5,-4958.17
0,388,600,538,122,54,0,344,119,0,431,566,0,373,322,0,302.929,399.429,38018.1,8572.26,13834.2
0,244,600,228,212,14,0,70,29,0,194,331,0,88,377,0,316,269.222,43528.2,2052.44,4530.25
0,585,600,185,496,379,21,538,115,31,486,132,65,306,544,14,288.455,352.273,39257.1,20248.6,-27445.3
0,461,600,57,329,330,54,274,399,60,126,114,0,195,307,0,311.545,207.364,36194.5,25687.3,-29092
0,435,600,153,495,204,25,455,308,0,198,139,0,55,496,0,291.8,250.9,38141.7,17413.2,-24052.7
0,563,600,573,417,359,57,568,56,0,135,525,0,541,262,0,298.625,367.688,41966.1,20359.7,-3013.06
0,65,600,515,309,153,17,89,266,19,440,345,66,458,208,30,277.75,315.167,46028.2,22989.6,30615.8
0,548,600,571,469,106,0,358,408,0,487,467,0,104,182,0,336.1,537.5,44957.2,868.278,-1867.83
0,315,600,462,123,66,48,505,282,29,54,137,0,435,91,0,302,467.231,40098.8,7616.03,4834.17
0,323,600,270,141,245,31,159,289,33,254,177,12,343,195,0,293.833,274.25,39572.7,8082.57,-12586.4
0,278,600,19,458,199,0,152,336,0,54,247,0,180,424,0,365.182,230.909,50572.4,9298.69,-11762
0,596,600,68,355,194,69,87,49,46,479,503,0,443,106,0,263.077,283.231,31994.6,39005.7,-31934.2
0,582,600,229,487,416,29,44,207,13,193,193,0,21,294,0,298.154,332,37046.5,28415,-29018.5
0,93,600,295,461,412,74,387,149,37,235,477,46,134,428,44,283.111,229.444,43149.1,6764.78,15641.9
0,281,600,543,584,236,0,564,458,0,497,115,0,291,466,0,295.556,431.222,41864.5,7066.44,16793.9
0,589,600,371,434,528,47,546,261,0,281,197,0,1,402,0,293.6,466.6,40544.5,7261.16,-15691.2
0,63,600,211,478,478,0,224,569,0,105,32,0,202,61,0,276.111,218.444,43249.1,5276.28,8639.44
0,270,600,558,84,212,0,208,273,0,571,491,0,139,424,0,300.778,431.444,42752.9,8246.03,17234
0,152,600,357,511,357,0,130,400,0,533,581,0,179,432,0,328.3,172.4,40512.9,8981.82,12561.1
0,288,600,546,401,427,61,396,218,46,15,203,0,575,258,0,297.091,456.636,37091.5,14157.1,20617.8
0,83,600,362,204,514,65,169,447,63,273,423,63,82,134,0,329.5,189.9,38477.4,10525.4,17737.9
0,99,600,589,273,471,0,241,483,0,574,284,0,526,554,0,290.167,325.333,45776.7,21113.2,30403
0,330,600,534,515,106,32,207,158,41,549,535,0,379,409,0,332.909,361,49178.1,7594,15378
0,325,600,291,527,266,30,251,117,19,467,277,49,451,89,57,303.25,366.5,46844.4,5868.82,7906.32
0,471,600,238,327,259,66,206,266,12,59,114,16,139,448,0,317.909,407.818,50547.9,4978.96,-9226.82
0,29,600,92,17,133,15,125,423,58,331,562,14,183,513,74,299.091,147.909,43244.9,6586.69,8275.11
0,118,600,226,366,506,37,299,238,54,15,204,0,429,189,0,293.6,164.1,42715.8,1879.43,6872.38
0,263,600,212,277,193,55,125,81,44,419,378,58,288,434,0,348.833,357.5,46422.7,7226.09,581.545
0,392,600,47,159,212,28,541,484,24,132,347,56,69,295,27,332.083,268.75,37716.6,23612.9,-27305.2
0,467,600,83,408,447,73,381,424,45,450,262,58,117,222,41,307.455,254.455,40631.1,20082.3,-27920.7
0,62,600,361,236,425,42,305,466,58,400,492,28,306,262,42,263.3,255,36744.5,15531.1,20177.1
0,445,600,388,539,128,0,263,451,0,329,311,0,79,100,0,292.182,327.455,45180.4,5381.27,-797.391
0,414,600,441,308,216,29,332,261,11,110,475,41,57,500,32,286.25,349.583,43462.9,8503.36,8808.57
0,98,600,36,334,169,11,251,118,53,416,463,43,244,236,51,285.4,71.5,41972.7,1136.06,-2597.11
0,510,600,163,461,94,10,178,324,51,575,412,0,145,276,0,278.545,311.364,39635.7,14197.5,-22047.3
0,247,600,24,497,368,67,533,476,17,406,443,0,124,570,0,273.8,115.7,38509.5,5029.34,-11818.4
0,364,600,87,96,78,68,588,317,0,203,414,0,597,38,0,307.889,226.333,41596.9,9661.5,-19796.5
0,525,600,396,302,465,57,481,513,65,179,29,0,2,367,0,304.545,369.182,44929.3,5341.96,-6599.21
0,558,600,434,350,222,27,15,51,10,372,365,0,535,486,0,289,517.667,42653,1891.75,-5496.5
0,87,600,117,227,405,23,222,310,59,229,383,32,220,196,57,311,84.6,48419.3,606.933,532.889
0,542,600,26,412,388,68,222,579,16,548,544,0,305,409,0,325.231,332.615,42927.5,30782.8,-34720.2
0,109,600,318,377,555,0,111,1,0,504,284,0,189,92,0,342.25,169.667,43553.8,4122.61,7133
0,131,600,147,537,178,12,352,227,38,560,181,14,195,401,69,260,161.778,45744,827.194,235.125
0,504,600,253,270,59,37,412,534,23,107,140,0,176,517,0,270.7,401.7,38562.5,10226.9,-18783.2
0,475,600,58,505,127,29,287,305,31,228,208,27,378,20,0,263.727,226.818,40796.6,18995.6,-26013.3
0,70,600,20,386,527,49,240,125,69,440,549,11,393,449,26,301.6,54.8,40937.2,651.956,-2934.42
0,93,600,203,333,91,15,39,52,0,399,525,0,284,140,0,303.25,176.583,36812.2,5081.72,6671.93
0,507,600,497,276,463,69,507,473,39,341,314,14,458,234,22,312.7,430,44881.6,3429.33,-3199.56
0,117,600,517,285,88,49,140,134,48,214,246,61,302,219,0,299.273,327.818,45414,16004.4,26071.9
0,242,600,519,171,192,58,162,431,11,301,126,43,221,356,27,303.6,365.3,39596.9,9487.79,18502.6
0,412,600,228,466,128,37,379,388,0,235,541,0,236,288,0,256.231,359.923,33120.4,18917.6,-20755.8
0,474,600,311,531,329,27,53,405,29,348,442,31,161,360,52,297.667,293.25,46994.8,6807.11,-12896.1
0,584,600,300,259,129,14,560,436,0,452,284,0,564,164,0,273.5,376.25,41550.3,8242.02,-10428.4
0,373,600,106,66,343,65,76,226,64,588,267,0,298,463,0,305.909,289.273,38792.5,12879.4,-20803.6
0,565,600,490,379,91,21,324,236,23,399,217,0,386,463,0,277.6,513.6,40978,964.267,-2993.73
0,576,600,82,392,235,42,122,530,60,242,168,35,152,521,49,325.812,353.688,44764.6,19867.6,-19653.1
0,573,600,303,245,156,44,354,196,64,199,309,72,565,248,29,332.545,483.455,50654.7,6218.47,-11331.5
0,370,600,135,221,158,68,248,347,17,291,179,42,38,587,0,305.1,257.9,47691.7,5972.99,-16010.8
0,274,600,282,233,420,10,393,477,0,83,96,0,538,437,0,296.727,204.182,43014.6,2181.76,-768.245
0,395,600,272,121,289,55,209,49,0,539,16,0,283,538,0,288.8,329.3,41689.3,5479.57,-12868
0,547,600,217,486,562,33,185,406,15,35,211,0,248,586,0,268.091,330.818,38880.1,20055.2,-25752
0,291,600,125,217,408,56,459,526,26,513,519,37,523,193,59,289.1,188.3,41978.5,4158.01,-12053.3
0,83,600,436,251,345,25,238,54,23,240,534,0,108,378,0,309.615,321.846,40441.6,24039.1,29913.4
0,98,600,411,232,64,12,372,152,0,179,199,0,140,428,0,276.8,279.8,45568.6,9690.18,19950.5
0,191,600,272,169,543,0,558,350,0,318,211,0,6,117,0,311.4,213.5,38004,1092.72,1016.33
0,487,600,140,116,305,17,159,17,12,99,519,41,328,571,0,260.273,314.636,41711.6,15277.3,-24831.2
0,364,600,567,149,557,12,234,162,63,595,221,0,285,527,0,274.3,476,38920.2,5207.78,12192.1
0,441,600,168,280,81,35,198,123,0,256,409,0,399,415,0,343.5,336.3,45578.5,6541.79,-15592.6
0,258,600,29,350,120,55,462,434,31,175,176,0,171,439,0,234.818,79.4545,41527.8,5835.27,-10201.4
0,256,600,455,228,205,17,486,266,54,417,452,0,580,73,0,319.778,331.667,43687.2,5684.25,14706.5
0,374,600,328,296,439,28,107,84,25,462,167,22,369,137,0,333.9,299,48305.9,2448.44,-7354.44
0,356,600,305,134,469,59,325,471,15,254,497,38,399,486,26,314.667,315.222,42318.5,881.694,-3799.04
0,448,600,146,230,481,0,137,559,0,218,364,0,336,252,0,270.818,248.727,35970,10795.6,-17179.9
0,148,600,49,312,503,37,260,347,72,78,423,19,243,362,0,338.727,101.545,45232.8,1135.07,-1257.84
0,462,600,420,437,510,0,48,89,0,11,21,0,406,44,0,297.182,506,43742.8,2581.2,-4629.6
0,245,600,309,13,487,0,242,395,0,179,413,0,438,126,0,318.308,247.692,36831.6,10873.6,12021
0,228,600,366,103,146,62,407,245,27,61,475,0,543,580,0,319.5,291.5,45482.9,1502.94,3595.61
0,236,600,581,212,421,0,446,43,0,14,379,0,585,247,0,329.75,344.333,40597.5,17882.6,23971.8
0,390,600,170,88,422,42,509,360,0,253,266,0,593,514,0,263.466,248.172,40472.8,8334.3,-14677.7
0,332,600,447,395,535,45,524,108,18,417,317,34,92,166,22,298.556,405.444,43434,2190.03,7368.72
0,83,600,184,525,145,62,191,254,44,312,254,53,545,270,0,325.273,170.182,41744.4,7262.36,13741.1
0,83,600,197,115,44,10,123,495,41,563,210,0,369,151,0,324.818,203,44889,4434.2,11339.6
0,214,600,597,394,467,23,110,482,12,79,516,73,505,372,31,296.5,409.75,40040.6,18533.7,26664
0,161,600,270,78,303,39,335,451,45,484,534,53,70,311,64,307.5,228.6,42208.1,6793.6,14966
0,254,600,173,499,407,62,407,338,26,218,334,26,309,442,0,292.111,234.778,41824.4,1502.94,-6618.35
0,139,600,246,434,347,19,448,305,44,257,169,0,6,593,0,295.7,191.3,42396.9,2763.34,9484.99
0,476,600,181,213,142,24,383,105,50,104,329,25,475,452,0,301.364,361.364,45220.7,12617.3,-23176.5
0,335,600,482,391,425,52,384,567,0,172,201,0,180,572,0,276.636,460.818,41081.2,6249.76,13675.3
0,187,600,337,339,134,20,296,474,66,195,216,61,597,362,0,256.273,304.818,40037.2,2423.76,5737.25
0,379,600,71,294,479,20,341,234,55,142,233,0,451,401,0,337,248.364,43999.8,7944.85,-15053.7
0,256,600,222,489,416,40,557,92,11,299,223,48,290,349,40,258.846,381,48166.6,10108.2,-8804.92
0,253,600,187,71,170,46,526,142,36,87,173,0,573,260,0,294.375,275.125,44394,2675.55,-6866.05
0,116,600,140,475,473,12,427,407,0,500,541,0,479,261,0,290,142.636,42358,2817.85,7029.9
0,496,600,517,290,135,44,48,332,0,178,1,0,433,281,0,299.222,533.667,45193.7,1087.25,4189.08
0,182,600,525,506,354,24,259,139,67,218,84,18,246,380,0,353.25,302.667,46475.8,13188.2,18082.6
0,535,600,459,452,211,58,347,210,20,305,533,42,413,293,0,257.071,347.571,37757.5,13122,2971.11
0,339,600,442,499,441,43,180,363,42,287,355,44,153,18,0,330.1,315.1,44167.4,3379.66,4382.77
0,153,600,544,396,411,68,61,231,43,382,277,44,66,86,22,324.917,314.75,43817.9,18638.4,27325.9
0,372,600,254,157,314,19,525,311,61,214,545,40,351,226,0,294.5,354.5,37604.1,6480.64,-10827.9
0,293,600,432,484,187,58,538,522,49,186,510,20,142,393,0,273.636,332.364,41622.7,9421.05,17508.5
0,398,600,156,98,129,0,362,344,0,347,452,0,59,527,0,283.556,283.444,47775,5420.28,-15288.8
0,144,600,504,323,590,0,28,259,0,301,529,0,62,414,0,292.429,350.429,32058.4,30312.9,25858.6
0,167,600,484,502,132,11,295,34,0,175,319,0,439,161,0,304.364,329.455,44627.7,10091.1,20223.4
0,209,600,36,189,324,59,73,382,46,110,65,0,56,546,0,305.4,120.8,48217.6,2886.84,-9996.91
0,515,600,267,381,422,49,74,468,0,149,65,0,187,246,0,321,417.083,41163.3,6610.81,-7997.55
0,223,600,130,443,200,70,28,207,0,401,448,0,560,420,0,290,179.091,40159.8,7288.09,-14050
0,245,600,268,140,279,48,301,343,24,450,470,24,161,92,54,281.7,343.9,45065.8,3158.77,-621.477
0,326,600,485,22,180,20,93,384,30,113,285,42,134,309,67,283.6,455.3,45163.2,3668.68,9217.69
0,377,600,51,437,186,18,355,281,47,220,307,0,352,497,0,343.308,270.538,40417.6,18664.8,-19302
0,159,600,177,471,452,47,124,298,65,25,536,22,303,525,45,276.778,198.556,43118.9,813.528,624.514
0,288,600,254,357,269,0,570,121,0,322,536,0,173,359,0,294.333,277.778,43772,647.194,1380.21
0,222,600,402,484,186,33,291,436,0,391,6,0,127,547,0,282.4,287.4,37341.2,10446.3,17304.3
0,138,600,102,26,28,11,286,324,0,449,377,0,88,404,0,326.182,81,47803.6,1676.4,-5394.8
0,175,600,599,149,534,14,288,267,52,435,437,49,261,84,66,299.364,402.545,38503.1,21091.7,27528.3
0,58,600,168,269,179,64,70,363,67,172,585,0,362,44,0,293.8,76.6,45246.4,2817.6,7082.47
0,112,600,203,177,225,41,333,96,0,203,416,0,134,51,0,315.111,188,42058.9,2140,7655.38
0,437,600,337,524,95,32,385,119,35,48,484,19,388,161,47,307.455,438.091,38528.3,5154.69,-9195.25
0,37,600,291,268,334,37,503,358,0,475,149,0,2,261,0,283.3,153.2,44841.6,7522.4,17214
0,596,600,336,170,141,0,165,313,0,131,146,0,215,113,0,296.8,435.1,45237.1,11222.3,-21635.9
0,519,600,548,230,446,33,236,231,38,365,487,12,92,123,0,300.364,547.091,46185.5,545.491,-333.536
0,199,600,303,300,150,61,113,471,37,534,336,59,160,481,18,303.455,165.182,37005.7,4742.36,5333.91
0,401,600,325,347,127,0,426,538,0,107,35,0,100,485,0,322.889,361.556,42601.6,794.028,-4065.06
0,490,600,583,329,176,43,142,396,40,100,362,0,263,375,0,297.111,518.444,38850.1,1249.03,6107.82
0,351,600,320,62,29,0,227,162,0,346,263,0,110,455,0,303.727,214,46496,6412.8,-4019.8
0,330,600,187,78,83,69,322,184,25,459,527,69,326,219,0,285.8,220.6,46638.4,4069.16,-7956.2
0,13,600,521,439,398,54,293,456,0,5,140,0,551,243,0,310.807,273.22,47657.9,23899.1,30660
0,100,600,20,282,372,24,65,63,61,345,406,16,457,390,34,323.455,118.818,44030.1,1937.56,-5272.41
0,318,600,494,161,304,0,396,479,0,22,273,0,402,501,0,320.4,382.5,42128.3,3634.72,10988.3
0,395,600,365,432,275,30,261,531,59,59,371,0,421,259,0,325.4,358.9,42642.7,644.767,7.82216
0,495,600,437,86,226,0,219,115,0,334,179,0,569,460,0,269.111,469.111,42973.4,853.861,-5571.26
0,253,600,336,380,132,71,414,587,0,256,259,0,20,535,0,256.538,387.923,43539.1,9042.41,1308.55
0,465,600,307,491,367,70,71,466,0,508,556,0,458,543,0,317.7,442.7,47844.9,3254.46,-9684.1
0,441,600,449,139,385,29,461,463,22,325,509,17,487,105,0,275.75,340.083,45464,4342.45,3486.48
0,441,600,405,437,326,27,208,212,18,148,356,49,194,513,41,318.7,479.4,40144.7,3136.04,2682.24
0,351,600,540,272,219,60,191,220,0,587,288,0,8,43,0,267.1,461.2,43611.2,3631.73,8433.2
0,553,600,29,89,322,43,298,457,0,366,428,0,275,112,0,361.769,356.154,41455.2,29943.8,-31666.6
0,420,600,349,207,375,0,32,424,0,304,149,0,508,537,0,301.6,385.9,39927.8,1609.43,-6785.27
0,107,600,180,111,550,48,517,521,20,147,493,0,92,453,0,328.1,128.8,43967.7,2809.96,8522.69
0,152,600,262,512,342,14,539,110,0,438,268,0,127,184,0,265,234.545,43873.4,2059.27,1532.6
0,210,600,125,448,211,62,88,105,32,284,428,0,111,29,0,272.9,127.7,42705.9,2482.9,-7493.7
0,477,600,162,267,50,34,90,417,55,313,137,51,358,133,26,381.467,436.467,43334.7,20515.5,-20268.3
0,463,600,144,100,80,33,501,445,0,281,532,0,258,490,0,279.4,339.6,41545.2,13364,-22930.2
0,526,600,526,85,319,72,274,301,72,390,257,0,24,37,0,334.364,459.909,41693.9,2662.49,-2980.96
0,140,600,277,500,154,58,541,208,43,301,23,0,93,116,0,268.9,243.7,43533.7,4020.9,10925.4
0,277,600,357,428,254,51,466,158,60,290,399,24,183,3,0,271.727,324.727,36251.6,6081.02,10257.7
0,43,600,3,19,141,12,231,510,31,343,310,13,414,284,0,305.1,44.3,42312.3,832.011,934.522
0,177,600,517,541,573,0,297,554,0,230,355,0,93,467,0,295.833,353,42185.1,15488.5,22826.3
0,489,600,440,181,382,67,383,249,44,556,264,34,223,126,28,321.818,524.273,38273.8,2583.62,-1056.35
0,472,600,336,139,79,15,358,22,17,219,238,61,216,362,17,294.667,432.333,42540.8,2231.25,-7913.75
0,487,600,392,462,545,0,150,431,0,342,106,0,48,374,0,309.364,477.182,37140.5,2940.56,-6432.57
0,550,600,86,378,449,0,219,83,0,47,193,0,306,110,0,318.143,362.786,36774.9,33798,-29702
0,46,600,125,92,391,15,463,299,64,408,518,74,183,390,30,312,118.5,39770,2743.61,7087.56
0,96,600,363,455,193,44,25,86,0,77,307,0,450,178,0,302.667,313,42943.3,9534.55,17450.4
0,189,600,114,142,371,41,338,155,73,203,301,0,360,573,0,312.818,188.091,45375,1864.49,-22.8818
0,29,600,550,48,421,0,233,358,0,426,454,0,128,129,0,339.769,272.923,39023,30227.9,31337.7
0,252,600,549,98,269,58,106,39,15,192,349,42,183,254,0,304.5,371.167,41053.9,17428.3,25013.4
0,356,600,137,492,403,28,431,327,0,217,152,0,255,439,0,275.909,248.182,36241.5,10743,-17200.4
0,391,600,232,490,119,29,173,361,65,96,79,0,144,155,0,271.3,290.6,42585.1,3125.82,-9907.42
0,507,600,432,432,360,37,258,366,39,99,279,66,395,113,59,289.4,481.1,44753.2,1810.1,254.511
0,201,600,436,194,107,74,228,131,0,306,293,0,46,53,0,313.5,294.2,41783.8,8842.18,17298.7
0,479,600,248,515,169,62,300,472,43,461,40,0,45,573,0,301.111,382.222,43277.6,7009.94,-16819.9
0,594,600,391,303,197,11,361,264,0,356,227,0,37,464,0,260.125,334.125,46023.6,19778.7,-15366.7
0,56,600,583,367,119,0,332,17,0,226,285,0,164,486,0,324.333,251.583,46415.7,33999.4,37573.2
0,541,600,313,525,108,60,72,199,0,406,446,0,510,192,0,319.1,421.5,39056.5,4916.5,-12262.1
